"ANLEGG_NR";"LON";"LAT";"NAME";"VALUE_TONNES"
"1528AL08";6,5737199999999998;62,373930000000001;"S.P.M.";8,18
"1528AL08";6,5737199999999998;62,373930000000001;"Tot-N";5,69527999999999998
"1528AL08";6,5737199999999998;62,373930000000001;"Tot-P";0,819890000000000003
"1528AL09";6,5695699999999997;62,377450000000003;"S.P.M.";6,64
"1528AL09";6,5695699999999997;62,377450000000003;"Tot-N";5,30099999999999998
"1528AL09";6,5695699999999997;62,377450000000003;"Tot-P";0,776840000000000002
"1528AL12";6,5785200000000001;62,362340000000003;"S.P.M.";5,12
"1528AL12";6,5785200000000001;62,362340000000003;"Tot-P";0,57376
"1528AL12";6,5785200000000001;62,362340000000003;"Tot-N";3,93723999999999994
"1528AL13";6,5812799999999996;62,400109999999998;"Tot-P";3,77663000000000006
"1528AL13";6,5812799999999996;62,400109999999998;"S.P.M.";26,58
"1528AL13";6,5812799999999996;62,400109999999998;"Tot-N";27,0800099999999992
"1528AL14";6,58697;62,35351;"S.P.M.";19,35
"1528AL14";6,58697;62,35351;"Tot-N";24,8484900000000002
"1528AL14";6,58697;62,35351;"Tot-P";3,46102000000000002
"1528AL20";6,7880799999999999;62,430500000000002;"S.P.M.";4,44
"1528AL20";6,7880799999999999;62,430500000000002;"Tot-N";3,71941999999999994
"1528AL20";6,7880799999999999;62,430500000000002;"Tot-P";0,53811
"1528AL22";6,5816400000000002;62,395620000000001;"Tot-P";1,57265999999999999
"1528AL22";6,5816400000000002;62,395620000000001;"S.P.M.";23
"1528AL22";6,5816400000000002;62,395620000000001;"Tot-N";11,0794
"1528AL23";6,5797800000000004;62,394689999999997;"Tot-N";9,9916
"1528AL23";6,5797800000000004;62,394689999999997;"S.P.M.";11,76
"1528AL23";6,5797800000000004;62,394689999999997;"Tot-P";1,43383999999999998
"1528AL25";6,5789999999999997;62,392429999999997;"Tot-P";1,68203999999999997
"1528AL25";6,5789999999999997;62,392429999999997;"S.P.M.";15,34
"1528AL25";6,5789999999999997;62,392429999999997;"Tot-N";11,6209
"1528AL30";6,5703899999999997;62,379260000000002;"Tot-N";16,8889200000000004
"1528AL30";6,5703899999999997;62,379260000000002;"Tot-P";2,44791000000000004
"1528AL30";6,5703899999999997;62,379260000000002;"S.P.M.";20,96
"1529AL00";6,6945100000000002;62,488239999999998;"Tot-P";8,85389000000000003
"1529AL00";6,6945100000000002;62,488239999999998;"Tot-N";59,6796900000000005
"1529AL01";6,6171699999999998;62,460000000000001;"Tot-P";0,347800000000000005
"1529AL01";6,6171699999999998;62,460000000000001;"Tot-N";2,34184000000000005
"1529AL11";6,6501999999999999;62,533299999999997;"Tot-P";0,181949999999999997
"1529AL11";6,6501999999999999;62,533299999999997;"Tot-N";1,40164
"1529AL12";6,5090700000000004;62,500309999999999;"Tot-P";0,154620000000000004
"1529AL12";6,5090700000000004;62,500309999999999;"Tot-N";1,04235999999999995
"1529AL14";6,6102100000000004;62,522739999999999;"Tot-P";1,009269999999999978
"1529AL14";6,6102100000000004;62,522739999999999;"Tot-N";6,79449999999999975
"1529.0005.01";6,6979956079207801;62,506008205161201;"Tot-P";0,04429999999999999999
"1531AL00";6,18269;62,439300000000003;"Tot-N";172,183309999999997
"1531AL00";6,18269;62,439300000000003;"Tot-P";25,5225700000000001
"1531AL01";6,25807;62,441699999999997;"Tot-N";93,9239299999999974
"1531AL01";6,25807;62,441699999999997;"Tot-P";13,90876000000000007
"1531.0011.01";6,2417180024924699;62,436090679203097;"Tot-N";222,2290000000000021
"1531.0011.01";6,2417180024924699;62,436090679203097;"TOC";435,176000000000004
"1531.0011.01";6,2417180024924699;62,436090679203097;"Tot-P";8,47200000000000004
"1532AL00";6,1249399999999996;62,586320000000001;"Tot-N";34,6115800000000001
"1532AL00";6,1249399999999996;62,586320000000001;"Tot-P";5,13799999999999995
"1532AL00";6,1249399999999996;62,586320000000001;"S.P.M.";25,09
"1532AL02";6,0503;62,539400000000001;"S.P.M.";1,42
"1532AL02";6,0503;62,539400000000001;"Tot-P";0,32791
"1532AL02";6,0503;62,539400000000001;"Tot-N";2,22024000000000001
"1532AL03";6,1004199999999997;62,500120000000003;"Tot-P";3,33521999999999996
"1532AL03";6,1004199999999997;62,500120000000003;"S.P.M.";16,74
"1532AL03";6,1004199999999997;62,500120000000003;"Tot-N";22,4097000000000001
"1532AL04";6,1072300000000004;62,497929999999997;"Tot-P";1,20209
"1532AL04";6,1072300000000004;62,497929999999997;"Tot-N";8,11588000000000009
"1532AL04";6,1072300000000004;62,497929999999997;"S.P.M.";5,52
"1532AL05";6,1215400000000004;62,494630000000001;"S.P.M.";26,55
"1532AL05";6,1215400000000004;62,494630000000001;"Tot-P";5,63235999999999989
"1532AL05";6,1215400000000004;62,494630000000001;"Tot-N";37,9751200000000001
"1532AL06";6,1344200000000004;62,498040000000003;"Tot-N";10,69868000000000005
"1532AL06";6,1344200000000004;62,498040000000003;"S.P.M.";10
"1532AL06";6,1344200000000004;62,498040000000003;"Tot-P";1,593599999999999992
"1532AL07";6,1358300000000003;62,503549999999997;"Tot-P";0,597260000000000002
"1532AL07";6,1358300000000003;62,503549999999997;"S.P.M.";2,64
"1532AL07";6,1358300000000003;62,503549999999997;"Tot-N";4,01229999999999999
"1532AL08";6,1333399999999996;62,509250000000002;"S.P.M.";18,84
"1532AL08";6,1333399999999996;62,509250000000002;"Tot-P";3,5757
"1532AL08";6,1333399999999996;62,509250000000002;"Tot-N";24,0687399999999994
"1532AL09";6,1349200000000002;62,51305;"Tot-N";25,4499199999999996
"1532AL09";6,1349200000000002;62,51305;"Tot-P";3,77180999999999994
"1532AL09";6,1349200000000002;62,51305;"S.P.M.";16,97
"1532AL10";6,0373099999999997;62,546759999999999;"S.P.M.";2,79
"1532AL10";6,0373099999999997;62,546759999999999;"Tot-N";5,65810999999999998
"1532AL10";6,0373099999999997;62,546759999999999;"Tot-P";0,836009999999999983
"1532AL11";5,9858900000000004;62,46463;"Tot-N";7,60060999999999995
"1532AL11";5,9858900000000004;62,46463;"Tot-P";1,133770000000000012
"1532AL11";5,9858900000000004;62,46463;"S.P.M.";3,2
"1532AL12";6,1274899999999999;62,55988;"Tot-N";2,0899
"1532AL12";6,1274899999999999;62,55988;"S.P.M.";1,65
"1532AL12";6,1274899999999999;62,55988;"Tot-P";0,3175200000000000019
"1532AL13";6,0795000000000003;62,553040000000003;"Tot-P";0,627130000000000003
"1532AL13";6,0795000000000003;62,553040000000003;"S.P.M.";2,08
"1532AL13";6,0795000000000003;62,553040000000003;"Tot-N";3,83032999999999998
"1532AL14";6,1364900000000002;62,516950000000001;"Tot-N";12,84299999999999974
"1532AL14";6,1364900000000002;62,516950000000001;"Tot-P";1,90531
"1532AL14";6,1364900000000002;62,516950000000001;"S.P.M.";10,16
"1532AL15";6,1381899999999998;62,519410000000001;"S.P.M.";1,5
"1532AL15";6,1381899999999998;62,519410000000001;"Tot-P";0,326339999999999998
"1532AL15";6,1381899999999998;62,519410000000001;"Tot-N";2,22110999999999998
"1532AL16";6,1231200000000001;62,528619999999997;"Tot-P";0,388370000000000001
"1532AL16";6,1231200000000001;62,528619999999997;"S.P.M.";2,64
"1532AL16";6,1231200000000001;62,528619999999997;"Tot-N";2,60631999999999999
"1532AL17";6,0594299999999999;62,509950000000003;"Tot-P";1,55479000000000003
"1532AL17";6,0594299999999999;62,509950000000003;"S.P.M.";7,51
"1532AL17";6,0594299999999999;62,509950000000003;"Tot-N";10,44253999999999989
"1532AL18";6,0389400000000002;62,500979999999998;"Tot-N";17,5569399999999998
"1532AL18";6,0389400000000002;62,500979999999998;"S.P.M.";7,44
"1532AL18";6,0389400000000002;62,500979999999998;"Tot-P";2,60080999999999999
"1532AL19";6,0416100000000004;62,474089999999997;"Tot-P";0,100939999999999999
"1532AL19";6,0416100000000004;62,474089999999997;"Tot-N";0,621899999999999996
"1532AL19";6,0416100000000004;62,474089999999997;"S.P.M.";0,48
"1532AL22";6,0440300000000002;62,481070000000003;"Tot-N";16,2501999999999999
"1532AL22";6,0440300000000002;62,481070000000003;"S.P.M.";13,6
"1532AL22";6,0440300000000002;62,481070000000003;"Tot-P";2,41552000000000002
"1534AL00";6,4595399999999996;62,580249999999999;"Tot-P";1,010640000000000003
"1534AL00";6,4595399999999996;62,580249999999999;"Tot-N";6,81308999999999975
"1534AL01";6,45519;62,585560000000001;"Tot-N";7,07373
"1534AL01";6,45519;62,585560000000001;"Tot-P";1,049299999999999993
"1534AL02";6,4568300000000001;62,589179999999999;"Tot-N";5,8079099999999998
"1534AL02";6,4568300000000001;62,589179999999999;"Tot-P";0,861500000000000018
"1534AL03";6,4565599999999996;62,592320000000001;"Tot-N";5,51
"1534AL03";6,4565599999999996;62,592320000000001;"Tot-P";0,817370000000000023
"1534AL04";6,4581999999999997;62,595939999999999;"Tot-N";1,86155000000000005
"1534AL04";6,4581999999999997;62,595939999999999;"Tot-P";0,276080000000000008
"1534AL05";6,4514699999999996;62,594920000000002;"Tot-P";0,138090000000000004
"1534AL05";6,4514699999999996;62,594920000000002;"Tot-N";0,93081999999999999
"1534AL06";6,4487399999999999;62,592619999999997;"Tot-P";0,452819999999999999
"1534AL06";6,4487399999999999;62,592619999999997;"Tot-N";3,0529100000000001
"1534AL07";6,4477700000000002;62,592599999999997;"Tot-P";1,038239999999999953
"1534AL07";6,4477700000000002;62,592599999999997;"Tot-N";6,9991799999999998
"1534AL08";6,4486299999999996;62,593969999999999;"Tot-P";0,607440000000000001
"1534AL08";6,4486299999999996;62,593969999999999;"Tot-N";4,09526999999999985
"1534AL09";6,4485900000000003;62,59442;"Tot-P";0,66265000000000002
"1534AL09";6,4485900000000003;62,59442;"Tot-N";4,46763999999999995
"1534AL10";6,2191700000000001;62,609789999999997;"Tot-P";0,13536
"1534AL10";6,2191700000000001;62,609789999999997;"Tot-N";0,912149999999999975
"1534AL11";6,4484700000000004;62,595759999999999;"Tot-N";3,4996399999999999
"1534AL11";6,4484700000000004;62,595759999999999;"Tot-P";0,519080000000000005
"1534AL12";6,4483899999999998;62,59666;"Tot-N";4,46763999999999995
"1534AL12";6,4483899999999998;62,59666;"Tot-P";0,66265000000000002
"1534AL13";6,4483600000000001;62,597110000000001;"Tot-P";0,441850000000000001
"1534AL13";6,4483600000000001;62,597110000000001;"Tot-N";2,97835999999999985
"1534AL14";6,4492500000000001;62,598019999999998;"Tot-N";3,72300000000000005
"1534AL14";6,4492500000000001;62,598019999999998;"Tot-P";0,552340000000000005
"1534AL15";6,4481999999999999;62,5989;"Tot-N";0,74463999999999997
"1534AL15";6,4481999999999999;62,5989;"Tot-P";0,1104899999999999997
"1534AL18";6,4487899999999998;62,603400000000001;"Tot-N";1,30309
"1534AL18";6,4487899999999998;62,603400000000001;"Tot-P";0,193370000000000005
"1534AL19";6,4496099999999998;62,60521;"Tot-P";0,762159999999999972
"1534AL19";6,4496099999999998;62,60521;"Tot-N";5,1377299999999999
"1534AL20";6,4495300000000002;62,606110000000001;"Tot-P";0,331359999999999993
"1534AL20";6,4495300000000002;62,606110000000001;"Tot-N";2,23382
"1534AL21";6,4451000000000001;62,612310000000001;"Tot-N";71,1488200000000004
"1534AL21";6,4451000000000001;62,612310000000001;"Tot-P";10,55999000000000002
"1534AL21";6,4451000000000001;62,612310000000001;"S.P.M.";1785,86779
"1534AL22";6,4689199999999998;62,60736;"Tot-N";11,62699
"1534AL22";6,4689199999999998;62,60736;"Tot-P";1,72503999999999997
"1534AL23";6,4120900000000001;62,610810000000001;"Tot-P";0,331359999999999993
"1534AL23";6,4120900000000001;62,610810000000001;"Tot-N";2,23382
"1534AL24";6,3515899999999998;62,611469999999997;"Tot-P";0,990350000000000005
"1534AL24";6,3515899999999998;62,611469999999997;"Tot-N";6,67537999999999992
"1534AL25";6,3244300000000004;62,610050000000001;"Tot-N";7,1853599999999998
"1534AL25";6,3244300000000004;62,610050000000001;"Tot-P";1,065850000000000002
"1534AL26";6,2761199999999997;62,562860000000001;"Tot-P";0,541189999999999987
"1534AL26";6,2761199999999997;62,562860000000001;"Tot-N";3,6485500000000001
"1534AL27";6,27067;62,547939999999997;"Tot-P";3,93099999999999999
"1534AL27";6,27067;62,547939999999997;"Tot-N";26,4854000000000002
"1534AL28";6,2735799999999999;62,547989999999999;"Tot-P";1,039050000000000003
"1534AL28";6,2735799999999999;62,547989999999999;"Tot-N";7,0029199999999999
"1534AL29";6,2527400000000002;62,552520000000001;"Tot-P";1,70385
"1534AL29";6,2527400000000002;62,552520000000001;"Tot-N";11,47054
"1534AL30";6,2055199999999999;62,526879999999998;"Tot-N";0,148910000000000005
"1534AL30";6,2055199999999999;62,526879999999998;"Tot-P";0,02203
"1534AL31";6,2092000000000001;62,529200000000003;"Tot-P";0,0442299999999999994
"1534AL31";6,2092000000000001;62,529200000000003;"Tot-N";0,297820000000000005
"1534AL32";6,2751799999999998;62,53051;"Tot-P";0,745530000000000009
"1534AL32";6,2751799999999998;62,53051;"Tot-N";5,02609000000000005
"1534AL33";6,4786700000000002;62,538379999999997;"Tot-N";1,86155000000000005
"1534AL33";6,4786700000000002;62,538379999999997;"Tot-P";0,276080000000000008
"1534AL34";6,5095900000000002;62,54074;"Tot-P";0,220879999999999999
"1534AL34";6,5095900000000002;62,54074;"Tot-N";1,48917999999999995
"1534AL35";6,5696399999999997;62,543590000000002;"Tot-P";1,033349999999999998
"1534AL35";6,5696399999999997;62,543590000000002;"Tot-N";7,80864000000000002
"1534AL36";6,5718399999999999;62,540489999999998;"Tot-N";16,9545700000000003
"1534AL36";6,5718399999999999;62,540489999999998;"Tot-P";2,52335000000000001
"1534AL37";6,5700799999999999;62,538209999999999;"Tot-P";5,29677000000000009
"1534AL37";6,5700799999999999;62,538209999999999;"Tot-N";35,6999000000000002
"1534AL38";6,6119399999999997;62,561839999999997;"Tot-P";1,96977
"1534AL38";6,6119399999999997;62,561839999999997;"Tot-N";13,2724999999999997
"1534AL39";6,6147499999999999;62,563229999999997;"Tot-P";4,59944000000000007
"1534AL39";6,6147499999999999;62,563229999999997;"Tot-N";30,9865500000000005
"1534AL40";6,6310099999999998;62,603470000000002;"Tot-P";0,560339999999999998
"1534AL40";6,6310099999999998;62,603470000000002;"Tot-N";3,76393999999999998
"1534AL41";6,4137700000000004;62,714570000000002;"Tot-N";3,82285000000000002
"1534AL41";6,4137700000000004;62,714570000000002;"Tot-P";0,509800000000000005
"1534AL42";6,26098;62,674390000000002;"Tot-P";2,05929999999999998
"1534AL42";6,26098;62,674390000000002;"Tot-N";13,8495600000000001
"1534AL43";6,2633799999999997;62,648389999999999;"Tot-P";0,0083800000000000008
"1534AL43";6,2633799999999997;62,648389999999999;"Tot-N";0,055850000000000001
"1534AL44";6,2704500000000003;62,645829999999997;"Tot-P";0,523120000000000002
"1534AL44";6,2704500000000003;62,645829999999997;"Tot-N";3,52203000000000012
"1534AL45";6,2768300000000004;62,640120000000003;"Tot-P";1,097479999999999976
"1534AL45";6,2768300000000004;62,640120000000003;"Tot-N";7,39768000000000016
"1534AL46";6,2771999999999997;62,63608;"Tot-N";2,53164
"1534AL46";6,2771999999999997;62,63608;"Tot-P";0,375529999999999994
"1534AL47";6,2243399999999998;62,617080000000001;"Tot-N";3,97614999999999995
"1534AL47";6,2243399999999998;62,617080000000001;"Tot-P";0,58995000000000001
"1534AL48";6,1973000000000003;62,603960000000001;"Tot-P";0,537149999999999993
"1534AL48";6,1973000000000003;62,603960000000001;"Tot-N";3,61872000000000006
"1534AL49";6,48583;62,614849999999997;"Tot-P";0,00030999999999999999
"1534AL49";6,48583;62,614849999999997;"Tot-N";0,007
"1534AL50";6,4485900000000003;62,59442;"Tot-N";11,7758500000000003
"1534AL50";6,4485900000000003;62,59442;"Tot-P";1,74805000000000002
"1534AL51";6,3854300000000004;62,537109999999998;"Tot-N";0,819089999999999985
"1534AL51";6,3854300000000004;62,537109999999998;"Tot-P";0,121539999999999996
"1534AL52";6,4343199999999996;62,53398;"Tot-P";0,409360000000000003
"1534AL52";6,4343199999999996;62,53398;"Tot-N";2,75878
"1534AL53";6,2582199999999997;62,651429999999998;"Tot-N";0,74463999999999997
"1534AL53";6,2582199999999997;62,651429999999998;"Tot-P";0,1104899999999999997
"1534AL54";6,2865900000000003;62,661409999999997;"Tot-P";0,198770000000000005
"1534AL54";6,2865900000000003;62,661409999999997;"Tot-N";1,34027
"1534.0007.01";6,4462462462879504;62,595475998595198;"Tot-P";0,1651
"1534.0007.01";6,4462462462879504;62,595475998595198;"Tot-N";0,0054
"1535AL00";7,0790499999999996;62,635950000000001;"Tot-P";13,1012100000000004
"1535AL00";7,0790499999999996;62,635950000000001;"Tot-N";88,232439999999998
"1535AL02";6,9092599999999997;62,637099999999997;"Tot-P";0,500729999999999992
"1535AL02";6,9092599999999997;62,637099999999997;"Tot-N";3,37520999999999995
"1535AL03";7,1537300000000004;62,564230000000002;"Tot-P";0,498159999999999992
"1535AL03";7,1537300000000004;62,564230000000002;"Tot-N";3,35806999999999995
"1535AL04";7,1466599999999998;62,615310000000001;"Tot-P";0,552700000000000005
"1535AL04";7,1466599999999998;62,615310000000001;"Tot-N";3,72545000000000005
"1535AL05";7,1309300000000002;62,524419999999999;"Tot-N";10,4292600000000005
"1535AL05";7,1309300000000002;62,524419999999999;"S.P.M.";5,7
"1535AL05";7,1309300000000002;62,524419999999999;"Tot-P";1,54708000000000001
"1535AL06";7,1119300000000001;62,57893;"S.P.M.";4,8
"1535AL06";7,1119300000000001;62,57893;"Tot-N";4,99320000000000025
"1535AL06";7,1119300000000001;62,57893;"Tot-P";0,73510999999999999
"1535AL07";6,92509;62,605910000000002;"Tot-P";5,16932999999999999
"1535AL07";6,92509;62,605910000000002;"Tot-N";34,3672799999999993
"1535AL07";6,92509;62,605910000000002;"S.P.M.";20,5
"1535AL08";6,85365;62,623690000000003;"Tot-P";0,241069999999999999
"1535AL08";6,85365;62,623690000000003;"Tot-N";1,62347999999999995
"1535AL10";7,1198300000000003;62,577240000000003;"Tot-P";0,519800000000000007
"1535AL10";7,1198300000000003;62,577240000000003;"Tot-N";3,5039999999999999
"1535AL12";6,9321200000000003;62,588949999999997;"Tot-P";0,652160000000000028
"1535AL12";6,9321200000000003;62,588949999999997;"Tot-N";4,40550000000000015
"1535AL13";6,9268400000000003;62,58079;"Tot-N";2,98325999999999985
"1535AL13";6,9268400000000003;62,58079;"Tot-P";0,442580000000000001
"1535AL23";7,1752959951199999;62,623845061399997;"Tot-N";1,079719999999999988
"1535AL23";7,1752959951199999;62,623845061399997;"Tot-P";0,1612800000000000003
"1535AL23";7,1752959951199999;62,623845061399997;"S.P.M.";0,7
"1535.0001.01";7,1280804166233898;62,525529097387697;"Tot-P";76,18070000000000004
"1535.0001.01";7,1280804166233898;62,525529097387697;"S.P.M.";92,378300000000001
"1539AL01";7,5028600000000001;62,663580000000003;"Tot-P";0,838140000000000003
"1539AL01";7,5028600000000001;62,663580000000003;"Tot-N";5,6501799999999999
"1539AL02";7,5048899999999996;62,584600000000002;"Tot-P";0,139190000000000004
"1539AL02";7,5048899999999996;62,584600000000002;"Tot-N";0,93815999999999999
"1539AL03";7,4946099999999998;62,633859999999999;"Tot-N";0,788360000000000015
"1539AL03";7,4946099999999998;62,633859999999999;"Tot-P";0,11695
"1539AL04";7,5954300000000003;62,563989999999997;"Tot-P";0,151569999999999996
"1539AL04";7,5954300000000003;62,563989999999997;"Tot-N";1,02175999999999995
"1539AL05";7,78165;62,57741;"Tot-N";38,8651800000000005
"1539AL05";7,78165;62,57741;"Tot-P";5,76507000000000016
"1539AL07";7,6696099999999996;62,558439999999997;"Tot-P";24,6217500000000004
"1539AL07";7,6696099999999996;62,558439999999997;"Tot-N";166,006509999999998
"1539AL07";7,6696099999999996;62,558439999999997;"S.P.M.";415,36192
"1539AL15";7,5654500000000002;62,501190000000001;"Tot-P";0,790139999999999991
"1539AL15";7,5654500000000002;62,501190000000001;"Tot-N";5,32635999999999995
"1539AL16";7,5651799999999998;62,505330000000001;"Tot-P";0,121539999999999996
"1539AL16";7,5651799999999998;62,505330000000001;"Tot-N";0,819089999999999985
"1539AL17";7,4452999999999996;62,532769999999999;"Tot-N";13,6184299999999997
"1539AL17";7,4452999999999996;62,532769999999999;"Tot-P";2,02225999999999997
"1539AL17";7,4452999999999996;62,532769999999999;"S.P.M.";68,6786
"1539AL18";7,3128799999999998;62,60575;"Tot-P";0,618100000000000005
"1539AL18";7,3128799999999998;62,60575;"Tot-N";4,1667600000000001
"1539AL19";8,0596599999999992;62,340780000000002;"Tot-N";2,85575999999999999
"1539AL19";8,0596599999999992;62,340780000000002;"Tot-P";0,369960000000000007
"1539AL21";7,69923;62,699660000000002;"Tot-P";0,1104899999999999997
"1539AL21";7,69923;62,699660000000002;"Tot-N";0,74463999999999997
"1543AL01";8,0541599999999995;62,776299999999999;"Tot-P";2,22410000000000001
"1543AL01";8,0541599999999995;62,776299999999999;"Tot-N";40,1185699999999995
"1543AL02";8,0327500000000001;62,773829999999997;"Tot-N";0,78839999999999997
"1543AL02";8,0327500000000001;62,773829999999997;"Tot-P";0,0365200000000000011
"1543AL03";7,97729;62,769590000000001;"Tot-P";0,241860000000000001
"1543AL03";7,97729;62,769590000000001;"Tot-N";4,66452
"1543AL05";8,1277500000000007;62,837470000000003;"Tot-N";6,18651000000000015
"1543AL05";8,1277500000000007;62,837470000000003;"Tot-P";0,339380000000000001
"1543AL07";8,1337100000000007;62,829180000000001;"Tot-P";0,1036600000000000011
"1543AL07";8,1337100000000007;62,829180000000001;"Tot-N";1,56304
"1543AL08";8,1771600000000007;62,803420000000003;"Tot-N";3,5775799999999999
"1543AL08";8,1771600000000007;62,803420000000003;"Tot-P";0,16588
"1543AL09";8,1236800000000002;62,68974;"Tot-P";0,0368799999999999996
"1543AL09";8,1236800000000002;62,68974;"Tot-N";0,464239999999999995
"1543AL10";7,9330400000000001;62,724510000000002;"Tot-P";0,0384900000000000011
"1543AL10";7,9330400000000001;62,724510000000002;"Tot-N";0,83044999999999997
"1545AL00";6,6638999999999999;62,67989;"Tot-N";1,752
"1545AL00";6,6638999999999999;62,67989;"Tot-P";0,255500000000000008
"1545AL01";6,6720800000000002;62,670209999999997;"Tot-P";0,699639999999999964
"1545AL01";6,6720800000000002;62,670209999999997;"Tot-N";4,76982000000000017
"1545AL02";6,6806099999999997;62,697000000000003;"Tot-N";3,3060000000000001
"1545AL02";6,6806099999999997;62,697000000000003;"Tot-P";0,490350000000000012
"1545AL03";6,7385200000000003;62,71716;"Tot-P";0,63153999999999998
"1545AL03";6,7385200000000003;62,71716;"Tot-N";4,2614199999999999
"1545AL04";6,5840800000000002;62,662219999999998;"Tot-P";0,364160000000000007
"1545AL04";6,5840800000000002;62,662219999999998;"Tot-N";2,45706000000000005
"1545AL05";6,6646299999999998;62,684199999999997;"Tot-P";0,2140800000000000006
"1545AL05";6,6646299999999998;62,684199999999997;"Tot-N";1,43212000000000001
"1545AL06";6,6630099999999999;62,6845;"Tot-N";1,14666
"1545AL06";6,6630099999999999;62,6845;"Tot-P";0,170150000000000001
"1545AL07";6,6665799999999997;62,678069999999998;"Tot-N";4,54956000000000007
"1545AL07";6,6665799999999997;62,678069999999998;"Tot-P";0,675019999999999987
"1545AL08";6,6978099999999996;62,702889999999996;"Tot-P";0,66191000000000002
"1545AL08";6,6978099999999996;62,702889999999996;"Tot-N";4,46263999999999995
"1545AL10";6,6749700000000001;62,674469999999999;"Tot-P";1,51055
"1545AL10";6,6749700000000001;62,674469999999999;"Tot-N";10,1884799999999995
"1545AL11";6,6615200000000003;62,680309999999999;"Tot-N";6,03623999999999995
"1545AL11";6,6615200000000003;62,680309999999999;"Tot-P";0,899090000000000006
"1546AL00";6,4509699999999999;62,725580000000001;"Tot-P";0,266760000000000006
"1546AL00";6,4509699999999999;62,725580000000001;"Tot-N";2,71937000000000009
"1546AL01";6,4674699999999996;62,78425;"Tot-N";9,52719000000000012
"1546AL01";6,4674699999999996;62,78425;"Tot-P";1,41320000000000004
"1546AL02";6,4680999999999997;62,731279999999998;"Tot-N";3,48593999999999995
"1546AL02";6,4680999999999997;62,731279999999998;"Tot-P";0,517349999999999992
"1546AL04";6,4466299999999999;62,775790000000001;"Tot-P";0,553070000000000005
"1546AL04";6,4466299999999999;62,775790000000001;"Tot-N";3,72790000000000005
"1546AL05";6,4737299999999998;62,779879999999999;"Tot-N";4,57932999999999995
"1546AL05";6,4737299999999998;62,779879999999999;"Tot-P";0,67941000000000002
"1546AL06";6,4716199999999997;62,781640000000003;"Tot-N";3,72300000000000005
"1546AL06";6,4716199999999997;62,781640000000003;"Tot-P";0,552340000000000005
"1546AL07";6,46699;62,764760000000003;"Tot-N";2,23382
"1546AL07";6,46699;62,764760000000003;"Tot-P";0,331359999999999993
"1546AL09";6,4897499999999999;62,799019999999999;"Tot-N";1,62818
"1546AL09";6,4897499999999999;62,799019999999999;"Tot-P";0,219029999999999997
"1546AL11";6,5111100000000004;62,802259999999997;"Tot-P";0,22755
"1546AL11";6,5111100000000004;62,802259999999997;"Tot-N";1,53503
"1546AL12";6,4595599999999997;62,78501;"Tot-P";0,25403
"1546AL12";6,4595599999999997;62,78501;"Tot-N";1,89873
"1546AL13";6,5093899999999998;62,803420000000003;"Tot-N";1,86400000000000005
"1546AL13";6,5093899999999998;62,803420000000003;"Tot-P";0,276450000000000008
"1546AL14";6,5412536885121497;62,861505090669517;"Tot-P";0,0595000000000000005
"1546AL14";6,5412536885121497;62,861505090669517;"Tot-N";0,322289999999999991
"1546AL19";6,5008900000000001;62,796909999999997;"Tot-P";0,232779999999999999
"1546AL19";6,5008900000000001;62,796909999999997;"Tot-N";1,56853999999999995
"1546AL30";6,5318399999999999;62,813130000000001;"Tot-P";0,215449999999999997
"1546AL30";6,5318399999999999;62,813130000000001;"Tot-N";1,45307999999999995
"1547AL01";6,9512900000000002;62,833460000000002;"Tot-P";0,143620000000000001
"1547AL01";6,9512900000000002;62,833460000000002;"Tot-N";2,31536
"1547AL05";6,8773900000000001;62,782530000000001;"Tot-N";3,06294
"1547AL05";6,8773900000000001;62,782530000000001;"Tot-P";0,45453999999999999
"1547AL06";6,9062599999999996;62,776229999999998;"Tot-N";4,64546999999999992
"1547AL06";6,9062599999999996;62,776229999999998;"Tot-P";0,688259999999999992
"1547AL07";6,90395;62,795050000000003;"Tot-N";1,65359999999999996
"1547AL07";6,90395;62,795050000000003;"Tot-P";0,0997600000000000025
"1547AL08";6,9177299999999997;62,794359999999998;"Tot-N";2,40312999999999996
"1547AL08";6,9177299999999997;62,794359999999998;"Tot-P";0,356230000000000003
"1547AL09";6,9185499999999998;62,782699999999998;"Tot-P";1,41413000000000002
"1547AL09";6,9185499999999998;62,782699999999998;"Tot-N";9,5428
"1547AL10";6,9928699999999999;62,756399999999999;"Tot-N";4,58133000000000004
"1547AL10";6,9928699999999999;62,756399999999999;"Tot-P";0,679129999999999983
"1547AL11";6,9181699999999999;62,788080000000001;"Tot-P";1,34800999999999999
"1547AL11";6,9181699999999999;62,788080000000001;"Tot-N";9,0780999999999998
"1547AL12";6,8812600000000002;62,837809999999998;"Tot-P";1,34273999999999996
"1547AL12";6,8812600000000002;62,837809999999998;"Tot-N";9,06200999999999996
"1547AL13";6,9739100000000001;62,775880000000001;"Tot-N";9,23213000000000001
"1547AL13";6,9739100000000001;62,775880000000001;"Tot-P";1,36799000000000004
"1547AL14";6,8178400000000003;62,82114;"Tot-N";8,92686999999999996
"1547AL14";6,8178400000000003;62,82114;"Tot-P";1,32355999999999997
"1547AL15";6,8786500000000004;62,782760000000003;"Tot-N";1,16406
"1547AL15";6,8786500000000004;62,782760000000003;"Tot-P";0,0564100000000000003
"1547AL16";6,9009900000000002;62,802149999999997;"Tot-N";14,6208200000000004
