vatnLnr,area_km2,circum_km,avg_dep_m,max_dep_m,vol_Mm3,res_time_yr,regine,width_m,length_m,aspect_ratio,vassom,slp_min,slp_p25,slp_median,slp_p75,slp_max,slp_mean,slp_std,slp_count,dem_min,dem_p25,dem_median,dem_p75,dem_max,dem_mean,dem_std,dem_count,delta_elev
1641,4.2,26.39,27.0,78.0,111.448,0.231,082.C3,306.99210664684324,13817.935177102725,45.010718119207425,082,0.0,6.908280849456787,16.7076416015625,27.66771411895752,69.25584411621094,18.497412566934404,13.42691352086085,3735,44.29936981201172,58.669410705566406,83.45182037353516,132.29490661621094,415.0702819824219,102.71894243641232,57.755203937343666,3735,58.4195726244006
1647,1.36,8.51,17.0,63.0,22.614,0.153,082.5B1,319.2221865359097,4219.643573249101,13.218515977975196,082,0.2818639278411865,5.904330015182495,12.030487060546875,21.340571403503418,49.0501594543457,14.769219134142594,10.917069237304435,1627,104.57884979248047,140.19769287109375,152.70501708984375,183.03861236572266,331.6753234863281,166.92620620774431,37.759507511228264,1627,62.347356415263846
28572,0.06,2.15,3.0,9.0,0.167,0.093,082.31,79.2680334081046,710.160368431533,8.95897548984638,082,0.052218396216630936,2.028143882751465,3.6688992977142334,4.571956992149353,7.13663911819458,3.323979017469618,1.6859601102181268,90,13.669915199279785,15.1368567943573,16.503894805908203,19.39906120300293,23.801944732666016,17.270918782552084,2.6596270588655013,90,3.6010035832722984
28607,0.23,3.49,11.0,38.0,2.517,0.494,082.D0,134.69176970379567,1737.6851970149978,12.901198052682718,082,0.3724198043346405,8.647605419158936,13.31556510925293,22.79734992980957,42.340511322021484,15.734962930484693,9.51896018601807,294,562.7822265625,583.2922210693359,595.3648681640625,611.0512084960938,695.1412353515625,600.7467580782313,22.181743939643322,294,37.96453151573132
28629,0.15,1.92,16.0,50.0,2.413,0.482,082.D0,181.46049469005754,861.5597944036957,4.747919352227478,082,0.8103100061416626,5.565960645675659,7.784789562225342,11.414319515228271,22.546497344970703,8.697347005208334,4.658973412211567,264,548.0,557.9920043945312,566.5885009765625,577.3278198242188,601.9225463867188,568.0982481060606,12.4399286589837,264,20.098248106060623
28633,0.88,5.0,12.0,31.0,10.827,0.268,082.F,400.8837339068997,2213.0784228216644,5.520499425740294,082,0.26051661372184753,8.68632984161377,16.006298065185547,24.6884822845459,47.604835510253906,17.264795111867706,10.246870510475157,1285,275.51214599609375,312.43817138671875,334.3663330078125,377.5767822265625,533.95947265625,351.21070038910506,50.52746712130081,1285,75.6985543930113
28729,0.18,1.25,8.0,21.0,1.343,0.345,082.BA,149.48635624875646,1234.24790003883,8.256592313916256,082,0.3084571659564972,10.560123443603516,18.85934829711914,26.689023971557617,44.53669738769531,18.875819167811354,10.122806009032638,273,257.80938720703125,275.554931640625,287.9564208984375,311.2658996582031,362.25518798828125,295.6733630952381,24.32966349139708,273,37.863975888206824
28745,0.04,1.15,5.0,16.0,0.187,0.228,082.DZ,67.156590187816,618.9906415995856,9.217124333866003,082,2.187734842300415,5.20248556137085,9.141746520996094,13.206510543823242,18.049694061279297,9.223993418168048,4.567542698360655,49,561.341552734375,567.532470703125,570.7203979492188,575.90283203125,589.4381103515625,572.1952327806123,6.228158383532198,49,10.853680046237287
28747,0.09,1.58,11.0,32.0,1.046,0.434,082.DZ,149.35788301517687,633.3232109573516,4.240306558797416,082,2.44145131111145,10.139650344848633,15.263802528381348,19.110209465026855,33.57920837402344,15.136335490136172,6.774862973014525,179,487.8417053222656,500.98777770996094,512.5538940429688,525.6054382324219,567.69140625,514.901187150838,16.393491579965797,179,27.059481828572416
28779,0.21,3.89,8.0,23.0,1.655,0.037,082.DZ,120.15341759517662,1805.2499152621544,15.024540719635956,082,0.13864104449748993,4.252121567726135,14.041704177856445,23.051387786865234,50.449337005615234,15.528492004890753,12.59969622729834,246,275.9811706542969,279.97347259521484,285.325439453125,304.29781341552734,400.9317932128906,295.3197090955285,21.40616683032229,246,19.338538441231606
1648,8.6,32.58,33.0,88.0,287.519,0.477,083.C31,530.5753641951869,15960.16390489233,30.08086123467455,083,0.04443119838833809,11.460576057434082,19.66230010986328,27.9606351852417,66.12174224853516,20.92520894950882,12.430547072898985,9467,144.9254913330078,170.65869140625,216.2536163330078,295.04408264160156,633.1526489257812,244.32837752191824,91.27664712841997,9467,99.40288618891043
1649,10.29,23.5,62.0,119.0,642.391,1.125,083.E1,954.6686193023406,10727.399061578726,11.236777709754584,083,0.0,12.599948406219482,19.43865394592285,26.97303867340088,65.82034301757812,20.26606057298314,10.7495805458882,14887,268.1161193847656,360.4973602294922,459.86248779296875,580.0953674316406,1023.88525390625,481.5995499429032,139.7700385018979,14887,213.48343055813757
1650,3.28,11.31,26.0,63.0,84.167,0.066,083.C1,721.8696880042476,4485.096441111127,6.21316633132369,083,0.0,10.410822629928589,17.312114715576172,23.937720775604248,56.595252990722656,17.78060394603425,9.790086413587842,4438,129.0,168.2996826171875,217.112060546875,297.00489044189453,507.04736328125,238.62178909418657,81.55665072134072,4438,109.62178909418657
1653,2.03,7.38,25.0,58.0,50.02,0.079,083.D3,505.99478550018375,3927.806839382256,7.7625441050732515,083,0.0,12.366781234741211,21.494903564453125,29.59135627746582,70.990966796875,22.54405439464218,14.359463665673033,2641,162.5001983642578,196.7649383544922,241.9724578857422,318.47869873046875,679.1136474609375,276.7082071185157,106.22722078941082,2641,114.20800875425789
28417,0.12,3.2,4.0,18.0,0.504,0.153,083.4E,58.272477352825945,2194.8534753041786,37.665353782967976,083,0.0,4.088553428649902,7.691671371459961,23.237720489501953,47.68071746826172,15.1237021484375,14.0393071533367,125,488.0,489.8848571777344,495.51983642578125,506.0616149902344,560.3224487304688,501.5558125,16.832779076321092,125,13.555812500000002
28442,0.3,6.49,14.0,50.0,4.118,0.504,083.4E,92.63058296413305,3342.854458617201,36.08802138178886,083,0.5342399477958679,6.531608581542969,9.100440979003906,12.84000301361084,44.015830993652344,10.976264932479225,7.66823763266844,361,480.648193359375,488.1383361816406,494.051513671875,499.2818908691406,577.4723510742188,495.9479310941828,12.85961759686095,361,15.29973773480782
28458,0.12,2.58,7.0,24.0,0.898,0.056,083.4D,87.6210385572598,1445.901826127625,16.50176544281357,083,0.4237951934337616,5.787152051925659,11.262892723083496,18.908533096313477,40.49607849121094,12.812595607517483,8.983733688491755,143,409.6807861328125,419.09869384765625,421.58526611328125,431.62278747558594,475.79248046875,426.4996448863636,12.19417360733988,143,16.818858753551126
28467,0.06,1.66,6.0,17.0,0.316,0.11,083.4D,78.27756798736812,695.0516949865719,8.879321533069787,083,1.099666953086853,4.802839279174805,7.897582530975342,13.167677402496338,30.672649383544922,9.995340169270833,6.6296086238567025,75,420.2443542480469,423.61961364746094,426.99334716796875,432.15538024902344,449.7196350097656,428.50268229166664,6.785006250092808,75,8.25832804361977
28474,0.22,5.24,4.0,18.0,0.981,0.33,083.22B,63.75237267120883,3542.650367486999,55.56891797200347,083,0.14179092645645142,3.0989389419555664,9.622946739196777,22.033191680908203,39.95770263671875,12.927757875167112,10.89812348217328,187,573.349609375,575.833984375,580.6009521484375,590.5379943847656,629.001953125,585.3833556149733,12.8012089419246,187,12.033746239973311
29736,0.93,5.13,20.0,50.0,18.545,0.229,083.CA0,388.16430905012794,2508.558371139553,6.462619856210415,083,0.003270320827141404,5.755304574966431,11.373567581176758,16.964282035827637,42.66468811035156,12.136419130824374,7.96242850669119,1395,433.9095764160156,443.2469787597656,459.14990234375,487.4855499267578,623.7947998046875,470.3304659498208,34.25724220388181,1395,36.420889533805166
1661,1.75,0.0,36.0,63.0,63.79,0.186,030.4B,654.4836200040945,2702.928570764182,4.129864351299231,030,0.05188656970858574,12.079041242599487,29.620750427246094,39.379366874694824,71.45242309570312,27.69898751795977,17.446172043371305,3480,106.50011444091797,135.81747817993164,242.8433074951172,416.1918640136719,739.3602294921875,293.6698635057471,174.480010666002,3480,187.16974906482915
19761,0.27,0.0,1.0,4.0,0.41,0.0,030.A1,278.25825502174945,1007.884095143864,3.622117500395756,030,0.009093573316931725,7.919800519943237,27.273780822753906,38.23068141937256,69.94114685058594,26.304947581078178,18.699783662937953,582,10.058789253234863,27.040039539337158,56.218505859375,121.28735160827637,349.12091064453125,86.30125107388317,73.64278669991644,582,76.2424618206483
1680,3.84,0.0,26.0,53.0,99.86,0.708,032.4B,551.169793087684,7015.419310267373,12.728236195540765,032,0.0,4.205241441726685,9.205815315246582,15.07718801498413,56.39201354980469,11.335297375822543,9.726070815926807,4711,22.170766830444336,40.89803886413574,68.20366668701172,109.6303596496582,333.8789978027344,85.80816174909786,58.678246079743026,4711,63.63739491865353
1693,0.77,6.05,19.0,45.0,14.346,1.649,046.4AB,286.43505737788314,2833.725586125338,9.893082264671635,046,0.0,13.183334589004517,22.163414001464844,32.018632888793945,54.16676330566406,22.79124947301855,12.130754704837644,1186,950.2389526367188,989.9901580810547,1016.6680908203125,1058.915283203125,1207.5797119140625,1029.5837900505903,51.08424313886369,1186,79.34483741387157
1695,0.51,6.3,36.0,73.0,18.578,0.409,046.4BD,187.76664473858932,2689.9723882835215,14.326146116252591,046,2.841646194458008,22.889379501342773,30.583126068115234,39.007808685302734,63.5469970703125,31.089198547272048,11.433131706968371,669,1071.722412109375,1101.30859375,1125.843017578125,1162.44580078125,1304.2672119140625,1134.4685164424513,43.82296511968005,669,62.746104333076346
27045,0.31,3.28,17.0,46.0,5.227,0.741,046.2Z,211.02363197321017,1391.4207566301397,6.593672678360417,046,1.2988829612731934,17.48099994659424,29.94230079650879,36.58696365356445,53.41469955444336,27.47883975173983,12.192961525826046,467,865.5552978515625,953.4067687988281,984.1275634765625,1024.6091918945312,1154.6268310546875,992.765926124197,51.19052964026273,467,127.2106282726345
1696,0.78,6.0,20.0,53.0,15.485,0.177,047.3C,274.6961425461245,2938.49756902383,10.697265501390955,047,0.0,6.43485164642334,11.446226119995117,22.139726638793945,49.81467056274414,15.521738303622566,12.537459138545014,873,782.9288330078125,802.8519897460938,819.4175415039062,843.8006591796875,1023.1116333007812,834.8671964490263,45.941673135333545,873,51.93836344121382
1698,0.25,3.77,18.0,56.0,4.552,0.136,047.3D3,138.5089232492079,1944.0305442202607,14.03541734796771,047,0.301459938287735,10.79465103149414,17.33514404296875,23.460285186767578,39.643699645996094,17.50228705594605,8.506320630650457,329,927.5020751953125,985.16064453125,999.9280395507812,1015.9414672851562,1064.352294921875,1002.0384688449848,21.710974084036327,329,74.53639364967228
1700,0.59,3.97,58.0,132.0,33.914,1.34,047.2BB1B,388.6232885108561,1618.3426071462693,4.164296517966038,047,0.06960918754339218,27.23981475830078,35.832000732421875,44.32231903076172,66.18885040283203,34.637397137520196,13.67866435593962,1238,1043.6356201171875,1130.9389343261719,1220.7666015625,1336.6517028808594,1501.0523681640625,1236.813408723748,120.28398681175584,1238,193.1777886065604
27468,0.8,5.39,21.0,59.0,16.536,0.149,047.3B,351.6743023429643,2287.13594234705,6.503562890747018,047,0.5419853925704956,11.826497554779053,18.50251579284668,25.005993843078613,49.97861862182617,18.422294415377618,9.129531695797153,1099,693.40283203125,713.2086486816406,743.152099609375,787.2403869628906,889.7653198242188,752.7950409463149,44.528361422649326,1099,59.392208915064884
27479,0.25,2.21,15.0,34.0,3.668,1.548,047.31,312.4540964621454,811.0386313392796,2.5957049068087317,047,0.3290981650352478,6.612922668457031,12.926691055297852,25.008853912353516,50.96817398071289,16.81726340033501,12.820650563498246,597,521.1621704101562,559.4365844726562,572.4952392578125,601.6773071289062,794.328857421875,591.857202680067,53.90345839120808,597,70.69503226991071
27491,0.54,3.6,11.0,28.0,5.826,0.652,047.2B4B,326.52152029992635,1682.2887048836974,5.152152615663528,047,0.18088343739509583,8.833518266677856,12.993240356445312,17.42883539199829,29.47346305847168,13.172243471498843,5.882989944981386,864,422.416748046875,451.2549362182617,471.22723388671875,493.77320861816406,559.0856323242188,474.92549189814815,28.536529254106004,864,52.50874385127315
27531,0.19,1.97,10.0,22.0,1.943,0.062,047.2BA,251.20438349572837,752.6009530769065,2.995970622024214,047,0.39767566323280334,9.937273263931274,14.40322208404541,20.721674919128418,34.6873893737793,15.224608217935426,7.581258471860164,422,467.8204650878906,496.9677047729492,514.84033203125,539.355712890625,611.5274047851562,521.3874407582938,28.895523088969856,422,53.56697567040317
27551,0.53,3.99,29.0,75.0,15.565,1.402,047.2BD3,282.07473906118673,1933.299909426234,6.853856945363934,047,0.08521204441785812,7.619553089141846,12.211650848388672,17.469876766204834,34.51985168457031,13.023801558564232,7.322404444312558,794,1168.1971435546875,1181.3173828125,1198.148681640625,1221.7512512207031,1286.8477783203125,1205.1120906801007,28.52915049580026,794,36.914947125413164
1707,3.4,10.28,15.0,46.0,51.221,2.773,198.3B,751.7171301582403,4516.6857262331705,6.008491153158084,198,0.05228537693619728,3.3845735788345337,6.265947341918945,11.119632720947266,44.68444061279297,8.42546524663677,7.166650244896302,5575,89.0,105.0392074584961,127.31474304199219,149.2598648071289,323.2310485839844,139.76363228699552,49.544166441650454,5575,50.76363228699552
1733,1.45,7.94,26.0,56.0,37.156,0.028,084.C2,304.1121615183429,5334.670354001859,17.54178566015714,084,0.14912481606006622,6.285552978515625,13.399703025817871,24.013961791992188,66.00074768066406,17.544339126669964,14.581752909911597,2021,36.052635192871094,52.21162033081055,67.9952163696289,111.5068359375,407.3428649902344,95.40895596239486,69.2737772911994,2021,59.35632076952376
1734,39.9,0.0,88.0,233.0,3548.0,3.81571413,084.E41,1133.656826342205,34617.186885363466,30.535860659929497,084,0.022535255178809166,15.67330026626587,24.099790573120117,35.030643463134766,72.67411041259766,26.084237754874763,13.827797122758646,49387,189.0436553955078,277.68177795410156,400.18865966796875,598.9462890625,1446.153076171875,464.8513171482374,230.52907192921901,49387,275.8076617527296
1735,1.02,7.31,22.0,53.0,22.078,0.578,084.G,360.78032788291216,4265.487725387266,11.82294985543555,084,0.0048078568652272224,11.391074657440186,21.110204696655273,31.138214111328125,58.45320510864258,21.566629736001218,12.195870545787285,1643,962.0,1012.2401733398438,1045.172607421875,1096.8814697265625,1278.1534423828125,1061.3215916007305,65.08781202415852,1643,99.32159160073047
1736,3.49,17.18,27.0,72.0,94.241,0.561,084.CB10,415.5798995109544,8395.215532597258,20.201206897822942,084,0.10653521865606308,10.661008358001709,19.359416961669922,28.763595581054688,73.12950897216797,21.11065051020408,13.594278981002782,4410,131.1554718017578,150.57323837280273,186.6676788330078,241.46989822387695,708.6393432617188,209.27290249433108,81.60475368644524,4410,78.11743069257327
1748,1.19,6.63,34.0,75.0,40.306,0.682,084.7F11,402.7086958584646,2969.3873802072167,7.373536779178052,084,0.0,15.931682586669922,24.95013999938965,33.80674743652344,54.0433349609375,25.352272936286052,11.887298066937245,1699,702.2063598632812,779.1327209472656,829.1896362304688,903.2414855957031,1054.85107421875,845.8408622719246,78.87684155009535,1699,143.63450240864336
1749,1.17,5.69,32.0,77.0,37.843,1.17,084.7G,501.213879442216,2335.0766946901776,4.65884284227884,084,0.0,14.019014358520508,23.54998016357422,33.60665702819824,54.46875762939453,23.97770769093928,12.739856761465266,2108,752.0,803.0960845947266,851.0322265625,943.8851776123047,1196.85595703125,882.8148719165085,98.83798233336846,2108,130.81487191650854
1751,1.21,8.71,35.0,81.0,42.82,2.685,084.7BB,319.3509993463804,3807.209101909495,11.921707180192818,084,0.3091126084327698,18.16642951965332,28.37299346923828,38.581050872802734,57.80665588378906,28.54033653846154,13.191269834142755,1625,381.3804626464844,442.96014404296875,481.02276611328125,553.0899658203125,746.7005615234375,503.5344615384615,75.06348001993817,1625,122.15399889197715
1752,0.82,4.83,20.0,51.0,16.388,1.043,084.7F1B,404.4139883020888,1998.8894298752675,4.942681231842403,084,2.495471477508545,20.526622772216797,27.814266204833984,34.29646301269531,55.275054931640625,27.883128235637944,10.569581279488691,1497,753.3541870117188,898.58984375,955.3675537109375,1031.646728515625,1167.9923095703125,967.0320641282565,86.57440919146121,1497,213.67787711653773
28303,0.31,4.33,4.0,17.5,1.364,0.005,084.7C,159.2379857320235,1855.319375122565,11.651236145656993,084,0.09432737529277802,3.9266269207000732,7.466254234313965,15.242693901062012,40.691402435302734,10.67804455366291,8.851042906844777,366,324.5669860839844,328.2518081665039,334.173828125,343.7457580566406,410.47216796875,339.56126195355193,16.336315477932377,366,14.99427586956756
28309,0.1,2.06,3.0,8.0,0.323,0.001,084.7C,141.7044907655911,581.422935019351,4.1030664016227005,084,0.5828668475151062,14.04135274887085,22.585956573486328,32.29550361633301,58.16569137573242,24.11917956767638,13.028933587937052,163,304.9185485839844,315.3540954589844,331.64385986328125,352.44061279296875,432.4544982910156,337.1254313650307,28.34506594707263,163,32.20688278104632
28320,0.65,3.82,21.0,55.0,13.482,1.193,084.AD,377.5213774025408,1692.4258907469355,4.482993525800653,084,0.08034145087003708,18.36121654510498,27.009578704833984,36.72431755065918,59.89729309082031,27.586111265569397,12.582695968685314,1124,825.8695068359375,939.2903137207031,996.308837890625,1065.5040893554688,1226.7110595703125,1011.8345195729537,89.9587986634495,1124,185.9650127370162
1754,3.43,14.18,74.0,165.0,254.352,0.616,085.D,518.8847661790137,6712.317994904721,12.936047524257035,085,0.001433447003364563,12.496991872787476,20.779525756835938,29.837459564208984,61.62897872924805,22.06859086300135,12.913501905679649,4438,56.12872314453125,88.05009841918945,126.1029281616211,198.6442413330078,714.61328125,157.9158968003605,99.591540313334,4438,101.78717365582926
1755,3.05,12.25,32.0,95.0,97.066,0.275,085.E,492.2328670298043,6270.494110987809,12.738877330205046,085,0.0,7.631088018417358,12.988815307617188,20.9807767868042,53.95914077758789,15.504774797929665,10.729401913256986,3526,57.30390548706055,78.81523513793945,108.2129898071289,149.51340866088867,444.80194091796875,125.32569661089053,65.85452099890301,3526,68.02179112382998
1756,11.41,29.72,61.0,139.0,700.886,2.895,085.G21,698.1321007416627,16503.527436149347,23.639548186678102,085,0.0,11.275428295135498,19.89246940612793,28.609919548034668,56.9687614440918,20.290871153681323,11.120762199945261,11667,60.896484375,151.2545394897461,214.19931030273438,313.0187072753906,648.5137939453125,244.2149652867061,110.58019136556591,11667,183.3184809117061
28328,1.03,8.09,20.0,38.0,20.924,0.026,085.A3,272.29102179905044,3810.7495575915873,13.995134809857607,085,0.07021939754486084,16.99078369140625,30.357635498046875,41.276390075683594,70.31974792480469,29.709009974942173,16.13640148209379,1297,18.15049171447754,35.93968200683594,76.82789611816406,140.44580078125,380.4458312988281,98.2486386854279,75.66749206063761,1297,80.09814697095037
1772,3.05,10.6,16.0,46.0,49.599,0.336,086.E,614.4112691055811,5093.285900342491,8.289701306678435,086,0.042324814945459366,5.937593698501587,10.953545570373535,17.216898918151855,33.87820816040039,11.728168491900524,7.346485058524052,4383,477.3856506347656,493.5826110839844,520.9078369140625,570.914306640625,709.3641357421875,538.5734656627881,53.5966046309985,4383,61.18781502802244
28258,0.66,3.59,19.0,40.0,12.59,0.071,086.D,496.84601221133437,1334.4675888966585,2.6858776282761836,086,0.0,7.44653582572937,11.51393985748291,16.986934661865234,35.03119659423828,12.511286282350827,6.571682133492239,1391,444.40802001953125,489.87437438964844,513.4451904296875,552.8837890625,651.2918090820312,523.7735891445003,43.280846310392384,1391,79.36556912496906
1800,22.48,44.62,129.0,278.0,2907.584,2.263,087.B11,1062.2586159618186,21334.680289172724,20.084261938280733,087,0.024731753394007683,15.793616771697998,28.16245460510254,39.24557113647461,75.58094787597656,28.353548649010612,15.158704959354225,29867,46.62158203125,162.9468765258789,293.80841064453125,527.5330505371094,1352.479736328125,369.9653798506713,258.9845911750978,29867,323.3437978194213
1801,2.23,11.34,21.0,47.0,47.283,0.186,087.CB1,421.7606007416389,5394.579214773113,12.790619145759685,087,0.028269445523619652,8.381446838378906,19.189006805419922,35.09842300415039,59.350887298583984,22.136215603044498,15.930525950048837,2989,284.154296875,316.08526611328125,349.84344482421875,421.259765625,784.2532958984375,385.6282201405152,91.6990714204882,2989,101.47392326551523
29446,0.26,3.13,7.0,18.0,1.738,0.028,087.B1B0,254.82351499969178,873.6863305385561,3.4285938271419454,087,0.0970824807882309,5.286710739135742,11.79665756225586,17.478772163391113,28.377582550048828,11.475896381578947,6.812036673621652,475,191.77743530273438,202.9998550415039,215.7580108642578,241.7230987548828,296.3916015625,224.1161842105263,24.27612074901957,475,32.33874890779194
1802,24.77,42.4,121.0,230.0,2997.873,3.351,088.B11,1138.8404302099952,20128.022425311887,17.674137562538416,088,0.02441871166229248,18.389171600341797,27.67469024658203,36.261606216430664,74.1335678100586,28.14561837702175,13.91893687783231,28688,11.739062309265137,104.26062202453613,245.48233032226562,432.1802673339844,1368.6048583984375,308.1141592303402,252.81616303684748,28688,296.37509692107506
1803,1.14,6.28,15.0,37.0,16.852,0.329,088.D1,414.94966172932413,2722.0657733394273,6.559990341949136,088,0.0,8.053165912628174,12.47767162322998,18.811723709106445,48.390933990478516,13.979285701766685,8.411760320223967,1783,1069.3865966796875,1098.9592895507812,1122.969970703125,1153.9974365234375,1274.7703857421875,1131.6012338754908,39.3469145905305,1783,62.214637195803334
1804,1.99,8.67,22.0,54.0,42.763,2.117,088.C2AB,485.4599946848916,4073.5284405841926,8.391069264581294,088,0.0049471305683255196,10.381544589996338,19.536571502685547,26.079455375671387,48.675682067871094,18.720573863636364,9.921300880074249,2750,1064.5074462890625,1167.9885864257812,1200.931884765625,1260.8133239746094,1479.254638671875,1223.6462727272726,73.10029146190305,2750,159.13882643821012
1805,2.78,11.77,24.0,46.0,65.69,0.133,088.1B,500.7035477258073,5647.597994861164,11.279324902954098,088,0.0,11.438750505447388,19.20212173461914,27.464707851409912,56.50446701049805,19.5545798628507,10.361501695677557,3992,28.75732421875,54.94289493560791,93.75117492675781,160.86103057861328,383.2710876464844,115.82889998747495,74.02105150885744,3992,87.07157576872495
1806,10.7,0.0,73.0,138.0,785.0,1.63319178,088.2B1,759.268791129618,13851.514688979676,18.2432293422357,088,0.010733465664088726,20.70416831970215,32.803001403808594,42.72271156311035,76.99650573730469,31.775460694905036,16.18637499523979,13268,36.42949295043945,100.23737525939941,212.202880859375,393.36485290527344,1177.500732421875,275.4956474223696,214.57842784636537,13268,239.06615447193013
27288,5.01,14.14,57.0,94.0,283.155,2.668,088.1B,785.6975631854903,6439.751876433753,8.196222284723357,088,0.03040768951177597,22.772995948791504,33.18488311767578,42.91354179382324,74.29177856445312,32.30933909437129,16.048543630383456,7746,33.523536682128906,90.77804946899414,235.34332275390625,430.6359329223633,1079.794677734375,289.8726439452621,231.65427709855413,7746,256.3491072631332
1807,50.8,0.0,237.0,514.0,12060.0,17.69521864,089.B1,1535.4074425945546,33056.88397967082,21.52971456476126,089,0.009118475019931793,12.906657934188843,21.778217315673828,31.981908798217773,68.02853393554688,22.87073383784858,12.738644219197864,60388,41.64238357543945,159.86413955688477,313.4315185546875,553.2113342285156,1122.829345703125,364.49390607405445,239.015482065666,60388,322.851522498615
1859,2.0,0.0,17.0,41.5,34.1,0.0,035.1B,512.7571923984476,4021.119061366485,7.842150477807045,035,0.0,7.687118887901306,13.221089363098145,21.267065048217773,55.1772346496582,15.537988880368099,10.471144368405168,3260,31.579259872436523,67.42561340332031,93.80317687988281,133.93529891967773,311.6456298828125,109.98513228527608,56.52058687627348,3260,78.40587241283956
24734,0.17,0.0,8.0,19.5,1.4,0.0,035.3C,195.91878791751628,845.0903972805804,4.31347297654971,035,0.3190368413925171,6.856655955314636,10.50920295715332,14.731982469558716,35.91178512573242,11.81522467197516,7.0224012042914365,312,456.5598449707031,474.07019805908203,483.75286865234375,496.8524627685547,542.998779296875,488.0721654647436,18.286584773291814,312,31.512320494040466
24815,0.19,0.0,12.0,29.5,2.4,0.0,035.3B,210.4528105886639,927.8838236315712,4.408987558950433,035,1.6629022359848022,12.88630199432373,20.543474197387695,28.410127639770508,48.34838104248047,21.22474949048913,9.54388699561456,345,199.0955352783203,245.9364013671875,262.0841064453125,291.14251708984375,395.1268005371094,271.0950634057971,36.11975704514283,345,71.99952812747676
24906,0.4,0.0,7.0,19.5,2.8,0.0,035.3AZ,263.6409166639095,1423.8041585580045,5.40054319555062,035,0.1270722597837448,8.462209701538086,25.95132827758789,37.69010353088379,59.32333755493164,24.64419893659711,16.07118169820195,623,523.4625244140625,540.458740234375,584.1432495117188,650.6181030273438,799.8189086914062,600.0058687800963,63.761212182153905,623,76.5433443660338
1864,28.87,75.95,156.0,376.0,4511.095,1.571,036.B110,738.3945007859111,39105.684349484785,52.96042198020517,036,0.06406471878290176,19.000713348388672,29.324234008789062,38.318790435791016,68.89665985107422,28.65958494147918,13.786056043830351,31869,67.37678527832031,147.78573608398438,255.9446258544922,386.88427734375,779.2457885742188,282.1193008880103,159.24490774415113,31869,214.74251560968997
1865,7.36,22.41,59.0,101.0,437.442,0.403,036.E10,712.3869228436688,10380.328627790084,14.571194802895079,036,0.0017970330081880093,21.632692337036133,30.234577178955078,37.786837577819824,61.6815071105957,29.112892006448927,12.275727430919074,9614,363.8999938964844,442.2360534667969,547.1607666015625,678.9453125,1011.8419799804688,572.7797482837528,151.38005452340624,9614,208.87975438726846
1872,1.8,0.0,20.0,38.0,36.02,0.56092603,036.A1B3,297.66795446504693,6166.099073525113,20.71468890430782,036,0.0,5.52396297454834,10.460855484008789,16.05304718017578,38.52003860473633,11.721674586477075,7.73762740394261,1723,511.287353515625,526.548583984375,539.0546875,559.8877258300781,660.3439331054688,547.8683981427743,28.34244126039035,1723,36.581044627149254
23710,0.26,3.91,8.0,25.0,2.132,0.02,036.2C,138.85632894627577,1944.9721799648237,14.007083398534492,036,0.1686142086982727,5.709046483039856,10.279464721679688,15.934987306594849,33.35187530517578,11.541685405530428,7.479929010147566,304,563.4859619140625,568.3075561523438,575.3247680664062,585.9502868652344,641.24560546875,579.276521381579,14.137257113120292,304,15.79055946751646
1889,7.26,19.01,64.0,134.0,466.069,0.623,049.B1,832.388918825231,8831.591638612395,10.609934177255287,049,0.0003414110979065299,22.019022464752197,33.750640869140625,44.61625289916992,75.96898651123047,33.85692969317357,15.945917628785757,11016,414.19561767578125,575.5094146728516,771.138427734375,1006.7969665527344,1334.302490234375,798.6890885984023,242.93402666125567,11016,384.4934709226211
1904,1.2,12.67,9.0,36.0,11.311,0.132,049.4B,198.58361059643903,6063.783499319628,30.535165923850734,049,0.0,3.7024755477905273,8.080445289611816,12.667466163635254,24.217010498046875,8.544609350245564,5.523447921346119,789,1013.9903564453125,1018.8250122070312,1026.84814453125,1039.6640625,1085.9791259765625,1030.756495564005,14.585841794814758,789,16.766139118692536
1905,3.6,0.0,53.0,79.0,191.0,0.12610186,050.A3,837.2831616991093,4362.0311891426845,5.209744311937146,050,0.07268866896629333,19.143283367156982,34.54722595214844,46.13717174530029,73.61122131347656,32.61359409083827,18.0266475507668,6418,6.947167873382568,97.95866966247559,267.5196533203125,474.4695739746094,978.9049072265625,305.3889841071985,234.03710403808083,6418,298.4418162338159
1907,2.4,0.0,17.0,40.0,41.0,0.1758508,050.CB,1101.8252665148111,9498.449314314552,8.62064939240243,050,0.042615506798028946,5.702567100524902,9.464274406433105,14.642099380493164,54.3427848815918,11.083792034613262,7.515223809381908,12683,790.4299926757812,969.7619323730469,1025.075439453125,1086.2422485351562,1224.9359130859375,1026.6680596073484,92.00714294410933,12683,236.23806693156712
1934,3.92,12.75,51.0,123.0,198.805,0.798,094.B,697.5349697966994,5494.090251826384,7.8764370099289325,094,0.0,10.320087909698486,19.386028289794922,30.063637733459473,70.51494598388672,21.01466250473844,13.550092646635076,5276,14.264370918273926,51.76080131530762,107.53416442871094,192.50157165527344,836.9035034179688,144.1652293404094,127.42256029138966,5276,129.90085842213549
