regine,trans_totp,trans_tdp,trans_tpp,trans_totn,trans_din,trans_ton,trans_ss,trans_toc,ret_totp,ret_tdp,ret_tpp,ret_totn,ret_din,ret_ton,ret_ss,ret_toc
002.EE20,0.764588,0.866591,0.618893,0.929269,0.907864,0.976868,0.104911,0.810494,0.235412,0.133409,0.381107,0.070731,0.092136,0.023132,0.895089,0.189506
002.EE2Z,0.80989,0.896715,0.672513,0.927944,0.905809,0.976618,0.215434,0.825,0.19011,0.103285,0.327487,0.072056,0.094191,0.023382,0.784566,0.175
002.EF,0.650224,0.802108,0.439279,0.925003,0.901637,0.975845,0.060134,0.661006,0.349776,0.197892,0.560721,0.074997,0.098363,0.024155,0.939866,0.338994
002.F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F2A,0.964635,0.981999,0.931685,0.988613,0.984875,0.996429,0.892086,0.95913,0.035365,0.018001,0.068315,0.011387,0.015125,0.003571,0.107914,0.04087
002.F2B,0.502348,0.668751,0.335424,0.638769,0.570121,0.850386,0.011195,0.62676,0.497652,0.331249,0.664576,0.361231,0.429879,0.149614,0.988805,0.37324
002.F2C,0.930824,0.964173,0.870599,0.981839,0.975931,0.994278,0.667971,0.930239,0.069176,0.035827,0.129401,0.018161,0.024069,0.005722,0.332029,0.069761
002.F30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F3A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F3B,0.49006,0.657772,0.324556,0.711235,0.648786,0.887853,0.010157,0.617515,0.50994,0.342228,0.675444,0.288765,0.351214,0.112147,0.989843,0.382485
002.F3C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F3D,0.38805,0.559129,0.240733,0.580721,0.509512,0.816579,0.004448,0.536538,0.61195,0.440871,0.759267,0.419279,0.490488,0.183421,0.995552,0.463462
002.F3E,0.249677,0.470897,0.087586,0.559267,0.472088,0.822896,2.7e-05,0.337325,0.750323,0.529103,0.912414,0.440733,0.527912,0.177104,0.999973,0.662675
002.F4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.F6Z,0.387814,0.616615,0.161576,0.882688,0.847044,0.961746,0.005,0.381069,0.612186,0.383385,0.838424,0.117312,0.152956,0.038254,0.995,0.618931
002.FA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.FB,0.57201,0.727743,0.40057,0.868024,0.831447,0.954834,0.019461,0.677623,0.42799,0.272257,0.59943,0.131976,0.168553,0.045166,0.980539,0.322377
002.FC,0.8848,0.938879,0.7934,0.986265,0.98177,0.995686,0.395935,0.894898,0.1152,0.061121,0.2066,0.013735,0.01823,0.004314,0.604065,0.105102
002.FD,0.7272,0.842057,0.571339,0.912452,0.886579,0.971015,0.073177,0.785025,0.2728,0.157943,0.428661,0.087548,0.113421,0.028985,0.926823,0.214975
002.FE0,0.740116,0.852266,0.581365,0.919267,0.894999,0.973505,0.094514,0.781013,0.259884,0.147734,0.418635,0.080733,0.105001,0.026495,0.905486,0.218987
002.FEZ,0.399178,0.6111,0.195352,0.693708,0.621379,0.886725,0.000712,0.484009,0.600822,0.3889,0.804648,0.306292,0.378621,0.113275,0.999288,0.515991
002.FF,0.599471,0.767112,0.38294,0.897912,0.867014,0.966631,0.024607,0.627846,0.400529,0.232888,0.61706,0.102088,0.132986,0.033369,0.975393,0.372154
002.FG,0.266389,0.427351,0.146983,0.312005,0.252862,0.595603,0.001311,0.415365,0.733611,0.572649,0.853017,0.687995,0.747138,0.404397,0.998689,0.584635
002.G10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G1A,0.761242,0.868372,0.599085,0.908345,0.880584,0.97005,0.117705,0.785039,0.238758,0.131628,0.400915,0.091655,0.119416,0.02995,0.882295,0.214961
002.G1B,0.244201,0.438996,0.101624,0.446639,0.369874,0.734612,0.000155,0.354333,0.755799,0.561004,0.898376,0.553361,0.630126,0.265388,0.999845,0.645667
002.G21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G2Z,0.802575,0.893108,0.658567,0.96836,0.958147,0.989992,0.203573,0.815898,0.197425,0.106892,0.341433,0.03164,0.041853,0.010008,0.796427,0.184102
002.G30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G3A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G3B,0.677971,0.808084,0.512826,0.840002,0.797471,0.944057,0.046937,0.751456,0.322029,0.191916,0.487174,0.159998,0.202529,0.055943,0.953063,0.248544
002.G3C,0.566895,0.742944,0.351107,0.812277,0.760359,0.935808,0.011803,0.614457,0.433105,0.257056,0.648893,0.187723,0.239641,0.064192,0.988197,0.385543
002.G4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G6A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G6B,0.632723,0.775052,0.462761,0.872914,0.837438,0.956668,0.031923,0.720302,0.367277,0.224948,0.537239,0.127086,0.162562,0.043332,0.968077,0.279698
002.G6C,0.848942,0.9183,0.737532,0.976436,0.968826,0.992548,0.259772,0.868971,0.151058,0.0817,0.262468,0.023564,0.031174,0.007452,0.740228,0.131029
002.G6D1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G6D2,0.710771,0.830937,0.551315,0.856383,0.817259,0.950413,0.062882,0.773842,0.289229,0.169063,0.448685,0.143617,0.182741,0.049587,0.937118,0.226158
002.G6D3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G6D4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G6D5,0.571349,0.727208,0.399922,0.812586,0.764807,0.93305,0.019358,0.677151,0.428651,0.272792,0.600078,0.187414,0.235193,0.06695,0.980642,0.322849
002.G6D6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G6D7,0.855855,0.92233,0.748031,0.946848,0.930364,0.982835,0.281458,0.873896,0.144145,0.07767,0.251969,0.053152,0.069636,0.017165,0.718542,0.126104
002.G6D8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.G8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GA11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GA12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GA21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GA22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GA2Z,0.967237,0.983346,0.936554,0.986857,0.982553,0.995874,0.906405,0.961541,0.032763,0.016654,0.063446,0.013143,0.017447,0.004126,0.093595,0.038459
002.GA30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GA3Z,0.720722,0.840783,0.552474,0.930927,0.909763,0.977555,0.079037,0.762539,0.279278,0.159217,0.447526,0.069073,0.090237,0.022445,0.920963,0.237461
002.GA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GA5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GA6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GAB,0.726352,0.841487,0.570292,0.901537,0.872888,0.967138,0.072599,0.784448,0.273648,0.158513,0.429708,0.098463,0.127112,0.032862,0.927401,0.215552
002.GABZ,0.821755,0.904839,0.684532,0.966596,0.955817,0.989433,0.336108,0.819112,0.178245,0.095161,0.315468,0.033404,0.044183,0.010567,0.663892,0.180888
002.GAC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GAD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GAE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GB0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GBA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GBAZ,0.366439,0.593196,0.153575,0.742891,0.675602,0.909762,0.000955,0.401459,0.633561,0.406804,0.846425,0.257109,0.324398,0.090238,0.999045,0.598541
002.GBB0,0.785071,0.884179,0.626051,0.969665,0.959824,0.990429,0.278071,0.77902,0.214929,0.115821,0.373949,0.030335,0.040176,0.009571,0.721929,0.22098
002.GBBZ,0.858297,0.925453,0.742642,0.942983,0.925077,0.981709,0.498231,0.848848,0.141703,0.074547,0.257358,0.057017,0.074923,0.018291,0.501769,0.151152
002.GBC,0.780914,0.877673,0.637636,0.905708,0.878031,0.968673,0.135854,0.813251,0.219086,0.122327,0.362364,0.094292,0.121969,0.031327,0.864146,0.186749
002.GC11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GC12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GC1A,0.864899,0.927556,0.761958,0.963152,0.951465,0.988238,0.312893,0.880387,0.135101,0.072444,0.238042,0.036848,0.048535,0.011762,0.687107,0.119613
002.GC1B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GC20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GC2Z,0.61657,0.77559,0.412023,0.821211,0.772115,0.938598,0.022652,0.6647,0.38343,0.22441,0.587977,0.178789,0.227885,0.061402,0.977348,0.3353
002.GC3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GC4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GCA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GCB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GCC,0.873291,0.933973,0.765964,0.981121,0.974926,0.994079,0.674017,0.849357,0.126709,0.066027,0.234036,0.018879,0.025074,0.005921,0.325983,0.150643
002.GD0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.GDA,0.934391,0.966083,0.87686,0.990939,0.987956,0.997163,0.692651,0.933128,0.065609,0.033917,0.12314,0.009061,0.012044,0.002837,0.307349,0.066872
002.GDB,0.731266,0.850839,0.553928,0.937459,0.917948,0.979867,0.108228,0.749676,0.268734,0.149161,0.446072,0.062541,0.082052,0.020133,0.891772,0.250324
002.GE,0.714817,0.842058,0.526017,0.961176,0.94867,0.987707,0.127026,0.717404,0.285183,0.157942,0.473983,0.038824,0.05133,0.012293,0.872974,0.282596
002.H11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H1A0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H1AA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H1AB,0.450805,0.621455,0.290993,0.525034,0.453271,0.78037,0.007431,0.587319,0.549195,0.378545,0.709007,0.474966,0.546729,0.21963,0.992569,0.412681
002.H1AC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H1B,0.583803,0.75609,0.365948,0.901107,0.871051,0.967745,0.01963,0.616264,0.416197,0.24391,0.634052,0.098893,0.128949,0.032255,0.98037,0.383736
002.H21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H2Z,0.725886,0.841175,0.569718,0.868833,0.832437,0.955139,0.072285,0.784131,0.274114,0.158825,0.430282,0.131167,0.167563,0.044861,0.927715,0.215869
002.H31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H3A0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H3AZ,0.826591,0.906985,0.695097,0.934789,0.914608,0.97892,0.305625,0.828295,0.173409,0.093015,0.304903,0.065211,0.085392,0.02108,0.694375,0.171705
002.H3B,0.783468,0.880614,0.635452,0.94102,0.922791,0.98092,0.157057,0.806729,0.216532,0.119386,0.364548,0.05898,0.077209,0.01908,0.842943,0.193271
002.H41,0.988724,0.99433,0.977699,0.9999,0.999867,0.999969,0.988429,0.983533,0.011276,0.00567,0.022301,0.0001,0.000133,3.1e-05,0.011571,0.016467
002.H42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H4A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H4B,0.549554,0.709306,0.378886,0.746036,0.68781,0.904235,0.016269,0.661485,0.450446,0.290694,0.621114,0.253964,0.31219,0.095765,0.983731,0.338515
002.H4C,0.350489,0.577335,0.145023,0.751985,0.686495,0.913328,0.000262,0.408722,0.649511,0.422665,0.854977,0.248015,0.313505,0.086672,0.999738,0.591278
002.H5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H6Z,0.95354,0.976218,0.911206,0.986408,0.981959,0.995731,0.823955,0.949218,0.04646,0.023782,0.088794,0.013592,0.018041,0.004269,0.176045,0.050782
002.H711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H7Z,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.H8Z,0.86871,0.929743,0.767894,0.94489,0.927846,0.982178,0.32726,0.88314,0.13129,0.070257,0.232106,0.05511,0.072154,0.017822,0.67274,0.11686
002.HA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.HAZ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.HB0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.HBZ,0.756956,0.862505,0.605629,0.923553,0.900497,0.974955,0.106689,0.796455,0.243044,0.137495,0.394371,0.076447,0.099503,0.025045,0.893311,0.203545
002.HC11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.HC12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.HC1Z,0.892526,0.943834,0.802296,0.974481,0.966222,0.991939,0.553962,0.88838,0.107474,0.056166,0.197704,0.025519,0.033778,0.008061,0.446038,0.11162
002.HC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.HCZ,0.552443,0.736206,0.325921,0.881913,0.846777,0.961063,0.020012,0.568408,0.447557,0.263794,0.674079,0.118087,0.153223,0.038937,0.979988,0.431592
002.HD11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.HD12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.HD1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.HD1B,0.594397,0.745607,0.422877,0.49477,0.423456,0.758905,0.023306,0.693506,0.405603,0.254393,0.577123,0.50523,0.576544,0.241095,0.976694,0.306494
002.HD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.HDZ,0.607888,0.775083,0.385359,0.863181,0.822891,0.954662,0.057269,0.606514,0.392112,0.224917,0.614641,0.136819,0.177109,0.045338,0.942731,0.393486
002.HE,0.707835,0.835473,0.525153,0.890453,0.858214,0.963661,0.080868,0.734509,0.292165,0.164527,0.474847,0.109547,0.141786,0.036339,0.919132,0.265491
002.J0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JAA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JAAA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JAAAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JAAAB,0.438927,0.610076,0.28117,0.378605,0.31364,0.66198,0.006754,0.577962,0.561073,0.389924,0.71883,0.621395,0.68636,0.33802,0.993246,0.422038
002.JAAB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JAAC,0.874688,0.933156,0.777285,0.953602,0.939078,0.985088,0.351219,0.887482,0.125312,0.066844,0.222715,0.046398,0.060922,0.014912,0.648781,0.112518
002.JAB,0.815329,0.899002,0.684823,0.967571,0.957204,0.989691,0.203016,0.835586,0.184671,0.100998,0.315177,0.032429,0.042796,0.010309,0.796984,0.164414
002.JB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JB2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JB3,0.941313,0.969769,0.889132,0.996342,0.995129,0.998859,0.74083,0.938824,0.058687,0.030231,0.110868,0.003658,0.004871,0.001141,0.25917,0.061176
002.JB4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA3Z,0.838947,0.914488,0.712137,0.965431,0.95433,0.989036,0.390785,0.834211,0.161053,0.085512,0.287863,0.034569,0.04567,0.010964,0.609215,0.165789
002.JBA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA6Z,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA8A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBA8B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBB11,0.450671,0.621328,0.290881,0.78293,0.730102,0.920593,0.007423,0.587213,0.549329,0.378672,0.709119,0.21707,0.269898,0.079407,0.992577,0.412787
002.JBB12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBB13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBB1A0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBB1AA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBB1AAZ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBB1AB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBB1B0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBB1BZ,0.426044,0.636703,0.213089,0.741061,0.67509,0.907824,0.000874,0.500642,0.573956,0.363297,0.786911,0.258939,0.32491,0.092176,0.999126,0.499358
002.JBB1C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.JBB21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
