vatnLnr,nve_area_km2,nve_perim_km,avg_dep_m,max_dep_m,vol_Mm3,res_time_yr,regine,area_km2,perim_km,width_km,length_km,aspect_ratio,vassom,slp_min,slp_p25,slp_median,slp_p75,slp_max,slp_mean,slp_std,slp_count,dem_min,dem_p25,dem_median,dem_p75,dem_max,dem_mean,dem_std,dem_count,delta_elev
698,40.03,69.37,28.0,84.0,1119.917,1.012,139.H11,39.44064152742585,85.52776953496088,0.9430867755081245,41.82079799197231,44.344591694056724,139,0.00019549141870811582,4.018546104431152,7.100728511810303,11.196074485778809,46.01940155029297,8.124344300084584,5.389314666121044,275469,425.3042297363281,464.1279296875,475.83740234375,492.5302429199219,572.00634765625,480.5306150601338,21.30307996812847,275469,55.22638532380569
703,5.86,12.95,10.0,17.0,56.601,0.069,139.AB1,6.222163322000979,15.990059282694824,0.8737412342073383,7.121288407140074,8.150340316261412,139,0.0005017228540964425,3.3201520442962646,9.565546035766602,16.835795402526855,75.80907440185547,11.73680094577924,10.157849520235962,68092,6.770602703094482,12.377710580825806,27.360755920410156,60.92396640777588,207.1964111328125,42.063843770193266,38.12484579760951,68092,35.29324106709878
704,6.62,16.31,28.0,41.0,183.581,0.25,139.AC1,6.725626406599775,16.589400075267477,0.9108571991151924,7.383842838518547,8.106476894173115,139,0.0037636710330843925,4.895069241523743,11.510310173034668,19.73993968963623,72.6775131225586,13.76680872559622,11.279175387954183,70276,6.873069763183594,18.720938682556152,43.34156036376953,83.43497657775879,218.74658203125,56.69160524218795,42.917192209258666,70276,49.81853547900435
708,1.82,8.68,13.0,37.0,24.017,0.047,139.BC1,1.9848636765501544,9.081493351853396,0.489999383653557,4.050747292273141,8.26684160716645,139,0.0029724983032792807,3.2570204734802246,6.311605453491211,9.990116596221924,51.0994758605957,7.491803587142791,6.0090722289768825,21591,349.3756408691406,356.9120635986328,363.9150390625,374.46836853027344,400.40765380859375,366.2962113843731,11.09754219980032,21591,16.920570515232498
709,2.75,9.87,12.0,37.7,31.832,0.066,139.BC3,2.721265625050005,10.083112395471375,0.6147202302075621,4.426835967528126,7.201383247194243,139,0.00182551727630198,2.55210143327713,5.008246421813965,8.174032926559448,29.563846588134766,5.68597774114479,3.9095557760873016,28966,352.1342468261719,357.41222381591797,362.31683349609375,370.5709457397461,407.26336669921875,364.95235793689153,9.979829262082575,28966,12.818111110719656
711,4.73,17.75,23.0,77.5,110.396,3.135,139.BDD,4.588002836399798,21.108197009972567,0.4542652041618638,10.09983330082442,22.233341247122347,139,0.00044578901724889874,4.131603717803955,7.517889022827148,12.00917911529541,38.78001403808594,8.65572171203221,5.932040088079874,36261,506.7184753417969,513.7203979492188,520.185302734375,529.3826904296875,589.0397338867188,522.7338462811285,11.928326730222242,36261,16.01537093933166
40781,0.37,4.09,7.0,29.0,2.453,0.067,139.BDC,0.4245071892998925,5.115455316351591,0.17841596387598013,2.3793116942998154,13.335755627527332,139,0.015038360841572285,4.8323750495910645,8.358152389526367,13.148283958435059,29.62742805480957,9.308170720525473,5.6007505159810265,3749,502.70599365234375,509.3079833984375,512.2943115234375,516.8031616210938,538.8700561523438,513.9349159775941,6.251491627348115,3749,11.228922325250323
41945,0.87,5.85,5.0,15.7,4.105,0.013,139.BC5,0.9015804692999652,6.138272132086946,0.3290313978785997,2.7401046681648733,8.327790860785479,139,0.021851882338523865,2.6317026615142822,5.251160144805908,8.175285339355469,27.188875198364258,5.7752705038889465,3.8950675867185485,9707,354.15875244140625,361.0190734863281,363.7439270019531,370.05364990234375,394.6582336425781,366.0035283815803,6.4626996900020695,9707,11.844775940174031
41946,0.97,4.96,11.0,26.7,10.352,0.03,139.BC5,0.9561645994498837,5.040317753994889,0.4653243870033754,2.054834489994069,4.415918330064148,139,0.02819376438856125,2.7669442892074585,5.057567596435547,8.225216388702393,29.563846588134766,5.946759537603848,4.199957895000529,11435,352.196044921875,356.1151580810547,360.5350341796875,366.7157745361328,396.15557861328125,362.5231744643638,8.249159706903331,11435,10.32712954248882
723,44.4,0.0,154.0,464.0,6872.0,8.49812222,140.B1,44.96178204155045,113.31919387343959,0.8049787738308076,55.85461816288898,69.38644841165544,140,0.00044311032979749143,10.14873719215393,18.48334503173828,29.301239013671875,81.4278335571289,21.00047865320018,14.011170372876888,353074,5.517036437988281,34.1870641708374,67.85293579101562,119.62133979797363,372.365478515625,85.30654763590636,65.54280829201929,353074,79.78951119791807
737,13.45,38.51,10.0,26.9,140.973,0.694,124.EB0,16.34263859500053,42.18160944960032,0.8056450558799302,20.28515966892023,25.178780060612002,124,0.004559604451060295,3.98892879486084,6.969046592712402,10.993101119995117,49.87333679199219,8.228353269206066,5.744989788846026,132341,489.9143371582031,521.110107421875,531.7656860351562,546.7762451171875,676.225830078125,537.3974807504854,22.843489657602984,132341,47.48314359228232
745,21.6,0.0,32.0,70.5,700.0,0.57171189,156.CB1,23.67023987145108,58.15920698100878,0.8381377981329372,28.241465692371452,33.69549226306587,156,0.0006974449497647583,7.757561683654785,15.390777587890625,24.953467845916748,76.95472717285156,17.474887861335695,12.71328119358423,180580,42.61082458496094,60.32250499725342,93.86111450195312,146.83265686035156,397.91253662109375,111.81199468379666,64.23529555641532,180580,69.20117009883572
785,2.46,8.3,18.0,33.0,43.997,1.329,160.43B,2.3028587279497454,8.21030910994431,0.6704720889774702,3.434682465994685,5.122782174620993,160,0.0029725434724241495,8.283399820327759,12.114660263061523,17.5830979347229,78.6312026977539,14.808769335007932,11.167026193016312,30256,23.664094924926758,35.9039888381958,55.07176971435547,79.51324844360352,342.3280334472656,63.46997702934955,38.29657900120661,30256,39.80588210442279
788,2.1,8.01,28.0,50.5,58.237,1.706,161.BB,2.385931589599884,8.344468193463854,0.6839926780324199,3.488241418699507,5.099822747713932,161,0.003619496012106538,7.958338260650635,12.056678771972656,16.174304962158203,50.57390594482422,12.82314034716342,7.272909071314907,29525,281.93731689453125,319.3119201660156,338.74749755859375,361.3141784667969,508.5516052246094,343.43214225232856,31.47080071448267,29525,61.49482535779731
825,1.2,0.0,13.0,32.0,15.9,0.04489328,076.BB,7.731814793543253,18.25786494919782,0.9447235340257278,8.184208940573182,8.663073000519006,076,0.06447095423936844,23.979758262634277,31.55518341064453,38.8512020111084,77.22490692138672,31.874625002798485,12.323144209404305,89334,418.5745849609375,522.1987609863281,596.593505859375,692.453125,1048.891357421875,615.932119909553,112.3648025033811,89334,197.35753494861547
831,4.17,16.53,50.0,122.9,206.812,4.868,076.J,4.152402052809072,16.43185754787076,0.5410372287843672,7.674891545151013,14.185514668547652,076,0.0034619097132235765,8.413297176361084,16.210172653198242,24.352840423583984,61.67905807495117,17.82817102755155,12.013586913329735,34626,1239.5322265625,1272.5536193847656,1289.2310791015625,1323.7170104980469,1531.36279296875,1303.8301854098077,42.88447769490204,34626,64.29795884730765
29369,0.52,4.99,10.0,33.0,5.13,0.025,076.EZ,0.5086006380306229,5.0713915020228235,0.21959332750998684,2.316102423501425,10.547234971864487,076,0.1124788299202919,7.153740406036377,13.294767379760742,21.035382747650146,57.75612258911133,15.072450021242448,10.096150591388078,5296,282.7696838378906,288.40233612060547,294.84869384765625,303.79639434814453,375.34149169921875,298.394920694864,13.593435533617427,5296,15.625236856973402
832,4.76,22.65,20.0,64.25,94.281,0.324,165.1B,4.771627422200781,31.063391612411017,0.3135485108396745,15.218147295365835,48.53522427713672,165,0.008887188509106636,5.006380081176758,9.905317306518555,17.423681259155273,64.67877197265625,12.413222410390441,9.70132037606857,37496,3.562809705734253,8.519027709960938,15.92371654510498,28.6343412399292,138.8831787109375,21.40180119212716,17.767268929793225,37496,17.838991486392906
833,8.37,20.24,51.0,104.5,428.11,2.412,165.1D,9.424046169099926,23.385213116688192,0.8708419073033129,10.821764651040784,12.426784425834459,165,0.04396483302116394,14.126491069793701,23.616939544677734,33.717206954956055,78.80667877197266,24.674261821084706,13.289444106433185,102719,88.49859619140625,154.8826141357422,193.932373046875,261.64292907714844,553.2404174804688,220.98087014086974,85.67906791432796,102719,132.4822739494635
834,4.54,14.23,19.0,50.0,86.359,2.89,165.2B,4.861584992100061,17.655425748278237,0.5901744870428152,8.237538387096304,13.95780157893999,165,0.0110020712018013,4.298165321350098,7.830008029937744,12.89850378036499,48.92093276977539,9.475963147210386,7.0337705130872195,44827,43.45846939086914,56.005022048950195,67.11124420166016,80.33554458618164,159.18453979492188,70.44006960091016,18.072406608750928,44827,26.981600210041023
46173,0.87,5.01,27.0,52.5,23.547,1.004,165.1D,0.7396770860499754,4.98850628988062,0.3439944660144154,2.1502586789258946,6.250852532132845,165,0.1292516440153122,12.288720846176147,18.842758178710938,27.79646635055542,73.2765884399414,21.389287694763038,13.850934481466503,9242,171.47821044921875,181.85811233520508,195.55294799804688,216.52252960205078,368.33770751953125,204.54138714563948,31.608454361969066,9242,33.063176696420726
46237,0.58,3.79,33.0,59.8,18.991,8.632,165.1B,0.6074126766498986,4.228645760089675,0.3428942395852327,1.7714286404596047,5.166107901381888,165,0.009293999522924423,6.377326726913452,14.651260375976562,24.08638048171997,63.038795471191406,16.545225668227122,12.094930252957331,6622,9.999907493591309,35.7014799118042,48.274681091308594,73.22166442871094,158.37481689453125,56.37199864089399,25.709795978735876,6622,46.37209114730268
46403,0.31,3.37,16.0,45.0,4.825,0.143,165.1B,0.3506947300999055,4.2988906164087055,0.17787592631614002,1.9715693818882127,11.08395848004822,165,0.007685883902013302,3.0122498869895935,6.786468029022217,11.064774513244629,37.764686584472656,7.950144276644157,6.31194076509932,3406,27.161035537719727,31.184008598327637,33.57173538208008,38.18342113494873,55.4409065246582,35.107131716089256,5.008458244343118,3406,7.94609617836953
875,10.68,22.63,28.0,88.0,298.508,3.708,122.AD,10.163043020899918,26.351203129397426,0.822726964346427,12.352874600352287,15.014549341002079,122,0.0034486372023820877,5.237319231033325,8.673663139343262,13.285078048706055,46.59151840209961,9.9763670253096,6.5811323577263225,83091,480.7001953125,498.2790222167969,512.0138549804688,531.2570495605469,628.304931640625,517.862680675404,25.009251547190175,83091,37.16248536290402
889,10.5,27.53,30.0,83.0,317.915,3.078,122.2B11,10.569801982044755,26.713963748221566,0.8447580657039575,12.512223808406826,14.811606205831353,122,0.0034585963003337383,6.238239526748657,11.882427215576172,19.465298175811768,69.07207489013672,14.032113290242608,10.35583903992347,90352,120.80817413330078,161.10659790039062,182.85443115234375,213.33832931518555,345.1122131347656,190.33679387285284,35.79465946285896,90352,69.52861973955206
890,1.2,8.11,9.0,30.0,10.982,0.267,122.2D,1.191905122550307,8.046229355567634,0.3220432652306118,3.7010714125532056,11.49246642342577,122,0.009398340247571468,2.7644851207733154,8.153947830200195,19.374101638793945,76.46064758300781,12.882679231192517,13.299677871179037,12721,161.91983032226562,166.59315490722656,172.5644989013672,185.51852416992188,349.1504821777344,182.01080889867148,24.18834190280709,12721,20.09097857640586
892,57.52,93.18,70.0,206.0,4034.134,1.39,123.B10,57.76098003622804,112.77918894848762,1.043634993008137,55.34595948123567,53.03191235635786,123,0.0006258779321797192,5.2258734703063965,12.263766288757324,21.871700763702393,68.79899597167969,14.841360726445291,11.825882298918895,471116,157.34703063964844,172.3306884765625,202.88818359375,261.35648345947266,496.1146240234375,221.8585146757911,60.348917338964995,471116,64.51148403614266
893,13.27708516,29.45,5.0,23.5,99.247,0.394,123.G1,13.277085160038892,27.871483637059736,1.0286672717271834,12.907074546802685,12.547375523215651,123,0.0,0.037858765572309494,0.6973057985305786,4.249100208282471,27.500791549682617,2.5336613246949202,3.444559574912394,128573,730.4285888671875,730.6149291992188,731.7723388671875,743.18896484375,799.0429077148438,738.5657019747537,11.30512087463239,128573,8.137113107566165
902,7.25,14.02,25.0,56.4,181.063,1.184,123.EC1,6.733003036850147,15.631076513389928,0.985842277172817,6.829695979522147,6.927777533651977,123,0.00195491430349648,3.9383456707000732,7.546735763549805,11.75029468536377,38.03858947753906,8.421671862050196,5.803514809689509,80841,594.1410522460938,619.796142578125,636.2945556640625,658.4443969726562,735.7089233398438,642.0813696020583,25.89904340095614,80841,47.94031735596457
910,14.06,43.57,36.0,94.4,505.268,10.615,123.2B,14.307844072249312,51.10957879957146,0.5727246410751761,24.982064758710553,43.61967858028898,123,0.0006571536650881171,5.827168583869934,10.689992904663086,17.432881355285645,64.92818450927734,12.610069866622453,9.047180243936854,108564,146.640625,157.52080154418945,169.25408935546875,186.57952499389648,278.25970458984375,174.50615305257728,21.302068650842152,108564,27.865528052577275
930,118.0,,46.0,121.0,5500.0,3.5,128.C10,122.10751646890057,176.75918203521215,1.4039273904519902,86.97566362715409,61.95168227265125,128,0.0004892475553788245,2.8293550610542297,7.189835548400879,14.113123893737793,76.8141860961914,10.087371028070585,9.69164201280173,788156,18.46006202697754,34.1021728515625,54.54574966430664,87.35260963439941,326.6405029296875,68.90431843442161,48.48674869237776,788156,50.44425640744407
937,2.16,6.76,3.0,6.2,6.61,0.246,128.C2B,2.036241030400219,6.633664934420316,0.8133698600345887,2.5034626071755692,3.077889568060844,128,0.003149494295939803,1.9885079860687256,5.298466205596924,10.46103286743164,67.24004364013672,7.321636674269025,7.152960605434339,30473,33.19060516357422,42.217620849609375,49.491783142089844,68.50297546386719,136.2209014892578,57.933695402487444,20.315269272715735,30473,24.743090238913226
41620,0.28,3.12,15.0,29.0,4.16,1.149,128.B5A,0.26024937160014133,2.9965091349758786,0.20054518811062083,1.2977093793773185,6.470907587478496,128,0.02905404195189476,4.005237102508545,10.912742614746094,18.306821823120117,53.341732025146484,12.513364862040135,9.816404519709227,3289,27.705835342407227,29.699033737182617,35.085975646972656,44.774898529052734,79.022216796875,39.02696963362724,11.356633251387057,3289,11.321134291220012
955,3.06,11.31,8.0,19.5,25.272,0.593,121.A3B,3.0782395061585017,12.682364314911602,0.5296805762022183,5.811501581253583,10.971709823535047,121,0.0006658197962678969,2.5358888506889343,6.675529479980469,13.235047340393066,61.78321838378906,8.949350842536177,8.324191289939593,26260,195.46400451660156,199.0019989013672,206.11355590820312,223.0511016845703,350.0800476074219,214.9503808073115,22.459427831703717,26260,19.486376290709927
963,5.46,20.73,17.0,38.2,95.215,0.545,121.1B31,5.496638340643186,21.325897524711916,0.5431572721600384,10.119791490195919,18.631420417057726,121,0.0009968145750463009,3.452102839946747,8.249441146850586,14.949481010437012,54.171321868896484,10.593240837541423,9.226213597628837,50696,152.70907592773438,157.1202049255371,169.41720581054688,184.37644958496094,313.10150146484375,176.09000710115197,24.45744470869237,50696,23.380931173417594
976,5.11,24.14,19.0,67.0,96.173,0.612,119.1E11,5.173359907581368,32.649493416386164,0.3233058799588262,16.001440828234255,49.49319458796134,119,0.0025890623219311237,5.728672385215759,10.75224494934082,16.29999828338623,51.0194206237793,11.967186838266434,8.315178456102826,42502,278.5380554199219,285.2249298095703,293.0979919433594,304.5738067626953,396.7861633300781,296.71441343936755,15.274405171240424,42502,18.176358019445672
979,2.92,12.09,8.0,16.1,23.771,0.973,119.9B,2.9233758738195434,12.035475321278835,0.5330021609996605,5.484735499639757,10.29026878493885,119,0.01248086430132389,2.2622203826904297,6.960954189300537,17.760272979736328,64.8643798828125,11.883474516876612,12.620979083193191,26753,4.07446813583374,8.63056468963623,16.393619537353516,37.92601013183594,182.60638427734375,28.188812936866892,28.71339663372113,26753,24.114344801033152
980,2.75,14.36,25.0,66.3,69.819,0.395,119.1D1,2.9456786014789995,14.955101684942088,0.4172150877543048,7.060335754716739,16.92253219489158,119,0.004534389823675156,9.144418478012085,15.323057174682617,22.660977840423584,63.49763488769531,16.677308618384973,10.005273875260082,29176,256.94500732421875,289.40430450439453,303.9971923828125,322.1723861694336,455.982421875,309.2952426652043,25.843411775744517,29176,52.350235340985535
1036,3.03,8.86,22.0,41.0,65.389,1.904,173.6D,3.831089168079843,10.888683043111229,0.8303133447039153,4.614028176851699,5.556972203664911,173,0.0752224549651146,8.09647011756897,13.176617622375488,19.552361965179443,63.39501953125,14.937813026727667,9.267450926500786,41530,554.525634765625,628.4797973632812,652.1278076171875,686.0381469726562,886.0,663.1092222489766,46.53301948151229,41530,108.58358748335161
1039,2.77,10.09,20.0,55.0,56.072,0.791,174.1C,2.66526624394971,10.525036685782897,0.5677043300694335,4.694814012822015,8.269822448329418,174,0.0033325410913676023,6.907189130783081,12.107995986938477,18.692464351654053,51.10760498046875,13.557303816153958,8.416712717725702,27436,235.28802490234375,263.4963912963867,275.603515625,295.77783203125,413.55841064453125,284.18575958594545,28.951621424329698,27436,48.8977346836017
1064,12.0,0.0,35.0,89.0,426.0,0.12950203,021.D7,11.452373345445105,48.84671840172515,0.47827662780034963,23.945082573062223,50.06534122979931,021,0.0009385624434798956,6.012056827545166,15.938232421875,29.840709686279297,80.22105407714844,19.437965934491327,15.827740875257795,80081,202.65481567382812,209.91384887695312,222.37452697753906,255.77615356445312,503.6112060546875,242.15966334086738,47.91032185561892,80081,39.50484766703926
1065,6.87,0.0,27.0,48.0,192.0,5.01283075,021.DB,6.9393793250047695,21.95925047178641,0.6733135516993185,10.306311684193886,15.30685318627951,021,0.007907138206064701,7.565194249153137,12.900224685668945,20.69679069519043,64.32646179199219,15.372489860813028,10.66447160532448,63368,643.8366088867188,703.5498657226562,724.468505859375,759.0395965576172,897.0791015625,736.1783234440096,42.35859171164124,63368,92.34171455729086
1123,8.26,0.0,18.0,62.0,155.35,0.41340282,307.3BE1,8.795480581550652,45.103315756526634,0.397003741390483,22.154654136872836,55.80464823650634,307,0.003604683792218566,2.3872541189193726,5.446943759918213,10.153509140014648,53.32427978515625,7.051091852527978,6.036535052823573,62995,435.32977294921875,448.7597198486328,452.611572265625,460.4217834472656,515.7687377929688,456.42260496864833,10.88231356438889,62995,21.09283201942958
1131,95.7,0.0,87.0,192.0,8345.0,11.31478791,307.3BC10,93.27114608330005,122.70006298900245,1.559977622412564,59.79005387208866,38.32750740335691,307,0.00024727926938794553,5.922891616821289,10.072546005249023,15.388470649719238,70.1425552368164,11.376463975720055,7.310455770043144,660957,405.35662841796875,442.4461975097656,470.51470947265625,504.30438232421875,711.056396484375,478.2590576996688,44.742725291275235,660957,72.90242928170005
1158,1.85,0.0,16.0,43.0,30.0,0.01755162,022.E1,3.8069246469479343,25.4669524342188,0.3063396483893337,12.427136568720066,40.566530104931594,022,0.0020409903954714537,7.536370754241943,17.496768951416016,28.816226482391357,72.9570541381836,19.401909868236615,14.288265294801821,35670,257.2729187011719,264.1378173828125,277.590576171875,297.67515563964844,434.1291809082031,285.0251191477432,26.51719678927426,35670,27.75220044657135
1273,15.109678,,24.0,79.0,368.44,,019.CD,17.238705438801606,37.330103729918534,0.9744558896047089,17.690595975354558,18.154332242304786,019,0.0008915780344977975,9.876166343688965,15.459243774414062,22.976741790771484,78.27432250976562,17.64955345181745,10.974262241006402,167955,489.5078125,536.2007751464844,567.3351440429688,610.5438232421875,868.7470092773438,579.8758000654938,56.60654606745596,167955,90.36798756549376
1356,6.1,0.0,16.0,42.0,98.0,0.4034969,311.GB,6.280078963049484,29.12506807728912,0.44483736316250333,14.117696675482058,31.736760093878914,311,0.0007819656748324633,2.350952625274658,5.909758567810059,10.241827964782715,34.77681350708008,7.069014002720908,5.849152160194501,60274,708.961181640625,712.6146240234375,720.1627197265625,732.8151245117188,771.6036376953125,724.1293426684806,13.367359077688759,60274,15.168161027855604
1371,1.77,16.01,8.0,41.0,15.069,0.067,025.AB0,1.7035756503395592,13.942169968373376,0.25360331973122774,6.717481664455461,26.488145626700547,025,0.013223733752965927,4.651156425476074,11.96529483795166,23.826324462890625,70.54236602783203,15.873678202113267,13.806799895830379,15521,231.33299255371094,234.33480834960938,240.38987731933594,251.64340209960938,366.4891052246094,247.8400070871722,21.360165846137207,15521,16.507014533461273
1399,24.5,0.0,172.0,314.0,4480.0,1.03511618,026.B1,27.48260677158962,66.31259690525214,0.8507074445637279,32.305591008062336,37.974971553975,026,0.0006258779321797192,13.120953559875488,21.963727951049805,33.23344802856445,85.19672393798828,24.525679489837803,15.336732992597362,236317,12.762588500976562,86.91194152832031,135.6966094970703,194.8603057861328,411.4084167480469,145.7050995061718,69.81710740274713,236317,132.94251100519523
1400,19.1,0.0,94.0,165.0,1800.0,0.5333463,026.D10,19.471547645026895,61.70153694669887,0.6446220369765587,30.206146436372876,46.8586934726082,026,0.0018545944476500154,16.963115692138672,27.113401412963867,37.924625396728516,83.33872985839844,28.44397020344679,15.447867485887269,192237,49.793514251708984,94.17469787597656,145.11395263671875,199.83969116210938,465.1036376953125,154.85540244593912,75.7694657982435,192237,105.06188819423014
1401,4.14,16.81,31.0,67.0,132.427,0.341,026.BB0,4.161226471616278,16.857769072636714,0.5265841960487014,7.902300340269655,15.006717633316148,026,0.004938589408993721,13.377150535583496,26.21036720275879,34.77966117858887,82.2860336303711,26.055773320663363,16.68453908085074,44199,61.34290313720703,73.63391876220703,107.84463500976562,155.89598083496094,426.243896484375,126.17716464173398,65.11581745154781,44199,64.83426150452695
1438,1.87,11.29,27.0,75.0,50.55,0.663,026.4E,1.8813198904370037,11.291787251183793,0.3556185376291032,5.290275087962794,14.876263546981772,026,0.0292486771941185,10.82407283782959,22.0129337310791,32.37004089355469,74.9925308227539,23.206996918716523,15.350794468327623,19229,152.08322143554688,160.83580017089844,180.53761291503906,209.95648193359375,363.35870361328125,190.7858572988715,36.157901714515916,19229,38.702635863324616
1446,2.82,15.89,88.0,220.0,247.678,3.08,068.9B,2.882398387251871,17.440735648568932,0.3441155162540257,8.376252308030441,24.341396747268732,068,0.05110111087560654,8.860019445419312,17.24920654296875,31.123148441314697,69.35689544677734,20.965941305594775,14.76417961475559,22664,17.079999923706055,33.34466075897217,45.627601623535156,72.53767204284668,241.4746551513672,58.63667049064596,34.99579550133463,22664,41.55667056693991
1447,1.2,9.46,22.0,97.0,26.976,0.666,068.9D,1.2348703403991494,11.217256295981585,0.22956999249729382,5.379058155493499,23.431015948466815,068,0.059453390538692474,9.097231388092041,16.607345581054688,28.213314056396484,67.3833236694336,19.33394584468665,12.785865015343425,9175,31.406982421875,38.67597961425781,47.152679443359375,61.496809005737305,164.0448760986328,53.75489100817439,21.019230269862742,9175,22.34790858629939
25912,0.77,10.02,12.0,49.0,9.121,0.329,068.1Z,0.8014039769276651,10.415731027340062,0.15872073633643735,5.049144777333593,31.811500462239643,068,0.12088663130998611,9.290316104888916,15.609454154968262,23.68295955657959,54.3690185546875,16.932248184720077,9.679127004826949,7127,27.96104621887207,35.02485466003418,40.54616165161133,48.41408157348633,84.33615112304688,42.767569629577665,9.988703155809429,7127,14.806523410705594
1492,2.92,21.66,14.0,50.0,41.931,0.266,044.5A,2.941691840780813,21.58668819234989,0.27980021523609455,10.513543880938851,37.57518153468022,044,0.0,5.606756567955017,9.80101490020752,15.405158758163452,52.099002838134766,11.298352003682918,7.561736415224923,22808,0.0,9.738134860992432,17.098682403564453,25.387957096099854,57.69153594970703,18.476561129866713,10.30115802711022,22808,18.476561129866713
1493,1.36,5.63,84.0,169.0,113.634,3.379,045.4D,1.3617355507841522,5.245972354406455,0.7129293320429257,1.910056845160302,2.679167147867184,045,0.33266183733940125,18.627978324890137,29.798837661743164,41.334957122802734,75.99560546875,30.308767979490902,14.689055964417271,22039,629.3399658203125,801.7537841796875,845.164306640625,899.4880065917969,1120.471923828125,853.2279141521848,79.38038819494399,22039,223.88794833187228
1494,1.6,7.14,31.0,73.0,49.41,0.856,045.4AB,1.629557760326151,6.505367119852295,0.618656400031764,2.6340271598943836,4.257657659015801,045,0.038103874772787094,12.587603569030762,20.50348472595215,28.42957305908203,74.1359634399414,21.05367171166763,11.939451971772957,22481,364.5120849609375,384.2882080078125,412.13330078125,451.3468933105469,686.63671875,424.93025221297984,50.194759083827634,22481,60.41816725204234
1495,0.36,3.05,14.0,29.0,4.854,0.058,045.4C1,0.3429900875692205,2.7817973524686344,0.32040308187884675,1.0704955943554704,3.3410901920108693,045,0.011762022040784359,19.66032123565674,28.826221466064453,36.26524829864502,63.111717224121094,28.000576486895163,12.208619031974719,4960,597.7132568359375,618.8748779296875,640.5343017578125,671.0279083251953,755.0211181640625,647.996622983871,34.69667911993154,4960,50.28336614793352
22028,0.61,5.13,40.0,104.0,24.291,0.349,045.32Z,0.6309218690702713,5.330045742573012,0.2626213211689805,2.4024015501175255,9.147778022835128,045,0.17193008959293365,31.095497131347656,35.16254806518555,43.711116790771484,81.75676727294922,38.11072979291917,14.843751581294931,7485,399.0218505859375,417.5501403808594,442.1319885253906,475.429443359375,695.9195556640625,454.51078824315294,50.452519177834,7485,55.488937657215445
1497,1.9,7.98,42.0,65.0,79.473,0.07,072.B110,1.8496648426670352,7.958019742307569,0.5374494800181937,3.441560391135591,6.4035049229540375,072,0.02589264325797558,24.246200561523438,35.647193908691406,49.01176834106445,85.66781616210938,36.358054317913776,18.891525091937186,22893,53.21600341796875,83.60511779785156,142.81155395507812,230.19000244140625,625.553466796875,172.51196872406413,109.50509004876642,22893,119.29596530609538
16342,0.71,5.28,26.0,58.0,18.74,0.705,072.2EZ,0.7109242573753247,5.843142272012229,0.26790241433263584,2.653668721673479,9.905355755318437,072,0.047744739800691605,8.875304222106934,16.282978057861328,26.925195693969727,72.33072662353516,18.981626219687186,14.049966129358685,6969,1251.5889892578125,1268.9696044921875,1280.60546875,1295.08447265625,1416.334716796875,1287.311091978763,26.148211075562685,6969,35.72210272095049
1525,1.0,0.0,6.0,17.5,6.8,0.0079657,027.B3,1.0343802116034502,7.448892618107936,0.3022568517970239,3.4221894572569442,11.322123673659728,027,0.0029956309590488672,3.3548234701156616,12.444310188293457,22.518877029418945,62.138694763183594,14.240106219886115,11.747136184890342,11415,75.42436981201172,77.92786407470703,88.95105743408203,101.9393196105957,174.31503295898438,93.7319973718791,18.725842189776387,11415,18.307627559867385
1526,2.8,0.0,34.0,66.0,96.6,0.14985882,027.C3,2.7750858036896746,8.08937361599005,0.8757017686106878,3.1689850393843373,3.618794837438747,027,0.006528359837830067,7.2156723737716675,13.802190780639648,27.387004375457764,83.25337219238281,18.88003595779625,15.720916531330552,40186,163.4643096923828,190.59906005859375,213.44740295410156,291.84239959716797,583.66650390625,252.0842084307968,89.82316963208777,40186,88.61989873841398
1536,0.31,0.0,2.0,11.0,0.65,0.0,027.3B10,0.449065078098273,3.5100178507340534,0.310980849820635,1.4440280755463917,4.6434630183153285,027,0.0026122985873371363,7.809168815612793,13.793792724609375,21.881855010986328,74.64619445800781,16.11856090932075,11.549039661717801,5933,78.19564056396484,86.72569274902344,95.5940170288086,109.15972900390625,183.00039672851562,101.64524692398449,20.92576128209251,5933,23.449606360019644
20070,1.1,0.0,35.0,80.0,39.0,0.0920865,027.D8,1.0723619363482444,7.946938804919488,0.2912250914892771,3.682244310970467,12.643980270175474,027,0.003343417774885893,16.682300090789795,33.255653381347656,46.64802169799805,85.47936248779297,32.643211421804885,20.609685365281333,12034,189.63858032226562,196.28125,225.64654541015625,280.0389938354492,505.0087890625,246.96428868206746,62.87635735773739,12034,57.32570835980184
20546,1.0,0.0,8.0,24.5,8.1,0.0,027.BD,0.9361587549019521,9.294968367717017,0.2110143397326314,4.436469844125877,21.024494590022496,027,0.009791173972189426,5.630010962486267,11.377902030944824,18.912266731262207,59.29869079589844,13.757459758890086,10.607591078162027,9280,235.59115600585938,243.95636749267578,248.83717346191406,257.40357971191406,310.5737609863281,252.60374461206897,12.02261757184839,9280,17.01258860620959
20998,1.11,6.68,5.0,15.0,5.883,0.181,027.A2A,1.0796276730268037,6.734250752279204,0.35889078467862157,3.0082345914609805,8.38203353188571,027,0.0063907913863658905,3.6855438351631165,9.679790496826172,16.656529903411865,69.49220275878906,11.237034559797,9.252739385073662,11330,25.321016311645508,27.50722646713257,35.49815368652344,46.910325050354004,116.92312622070312,39.359289496910854,13.764425646644442,11330,14.038273185265346
